Phi [°],Srel
0.0,0.8696479543292103
0.08403361344537816,0.8696479543292103
0.16806722689075632,0.8696479543292103
0.25210084033613445,0.8696479543292103
0.33613445378151263,0.8696479543292103
0.4201680672268908,0.8696479543292103
0.5042016806722689,0.8696479543292103
0.5882352941176471,0.8696479543292103
0.6722689075630253,0.8696479543292103
0.7563025210084034,0.8696479543292103
0.8403361344537816,0.8696479543292103
0.9243697478991597,0.8696479543292103
1.0084033613445378,0.8696479543292103
1.092436974789916,0.8696479543292103
1.1764705882352942,0.8696479543292103
1.2605042016806725,0.8696479543292103
1.3445378151260505,0.8696479543292103
1.4285714285714286,0.8696479543292103
1.512605042016807,0.8696479543292103
1.596638655462185,0.8696479543292103
1.6806722689075633,0.8696479543292103
1.7647058823529413,0.8696479543292103
1.8487394957983194,0.8696479543292103
1.9327731092436977,0.8696479543292103
2.0168067226890756,0.8696479543292103
2.100840336134454,0.8696479543292103
2.184873949579832,0.8696479543292103
2.2689075630252105,0.8696479543292103
2.3529411764705883,0.8696479543292103
2.4369747899159666,0.8696479543292103
2.521008403361345,0.8696479543292103
2.6050420168067228,0.8696479543292103
2.689075630252101,0.8696479543292103
2.7731092436974794,0.8696479543292103
2.857142857142857,0.8696479543292103
2.9411764705882355,0.8696479543292103
3.025210084033614,0.8696479543292103
3.1092436974789917,0.8696479543292103
3.19327731092437,0.8696479543292103
3.2773109243697482,0.8696479543292103
3.3613445378151265,0.8696479543292103
3.4453781512605044,0.8696479543292103
3.5294117647058827,0.8696479543292103
3.613445378151261,0.8696479543292103
3.697478991596639,0.8696479543292103
3.781512605042017,0.8696479543292103
3.8655462184873954,0.8696479543292103
3.9495798319327733,0.8696479543292103
4.033613445378151,0.8696479543292103
4.11764705882353,0.8696479543292103
4.201680672268908,0.8696479543292103
4.2857142857142865,0.8696479543292103
4.369747899159664,0.8696479543292103
4.453781512605042,0.8696479543292103
4.537815126050421,0.8696479543292103
4.621848739495799,0.8591817316841104
4.705882352941177,0.8591817316841104
4.789915966386555,0.8591817316841104
4.873949579831933,0.8591817316841104
4.957983193277311,0.8591817316841104
5.04201680672269,0.8591817316841104
5.126050420168068,0.8591817316841104
5.2100840336134455,0.8591817316841104
5.294117647058824,0.8591817316841104
5.378151260504202,0.8591817316841104
5.46218487394958,0.8591817316841104
5.546218487394959,0.8591817316841104
5.630252100840337,0.8591817316841104
5.714285714285714,0.8696479543292103
5.798319327731093,0.8696479543292103
5.882352941176471,0.8696479543292103
5.966386554621849,0.8696479543292103
6.050420168067228,0.8696479543292103
6.1344537815126055,0.8696479543292103
6.218487394957983,0.8696479543292103
6.302521008403362,0.8696479543292103
6.38655462184874,0.8696479543292103
6.470588235294118,0.8696479543292103
6.5546218487394965,0.8696479543292103
6.638655462184874,0.8696479543292103
6.722689075630253,0.8696479543292103
6.806722689075631,0.8696479543292103
6.890756302521009,0.8696479543292103
6.9747899159663875,0.8696479543292103
7.058823529411765,0.8696479543292103
7.142857142857143,0.8696479543292103
7.226890756302522,0.8696479543292103
7.3109243697479,0.8696479543292103
7.394957983193278,0.8696479543292103
7.478991596638656,0.8696479543292103
7.563025210084034,0.8696479543292103
7.647058823529412,0.8696479543292103
7.731092436974791,0.8696479543292103
7.815126050420169,0.8696479543292103
7.899159663865547,0.8696479543292103
7.983193277310925,0.8696479543292103
8.067226890756302,0.8696479543292103
8.151260504201682,0.8696479543292103
8.23529411764706,0.8696479543292103
8.319327731092438,0.8696479543292103
8.403361344537815,0.8696479543292103
8.487394957983193,0.8696479543292103
8.571428571428573,0.8696479543292103
8.65546218487395,0.8696479543292103
8.739495798319329,0.8696479543292103
8.823529411764707,0.8696479543292103
8.907563025210084,0.8696479543292103
8.991596638655462,0.8696479543292103
9.075630252100842,0.8696479543292103
9.15966386554622,0.8696479543292103
9.243697478991598,0.8696479543292103
9.327731092436975,0.8696479543292103
9.411764705882353,0.8696479543292103
9.495798319327731,0.8696479543292103
9.57983193277311,0.8696479543292103
9.663865546218489,0.8696479543292103
9.747899159663866,0.8696479543292103
9.831932773109244,0.8696479543292103
9.915966386554622,0.8696479543292103
10.0,0.8696479543292103
10.08403361344538,0.8696479543292103
10.168067226890757,0.8696479543292103
10.252100840336135,0.8696479543292103
10.336134453781513,0.8696479543292103
10.420168067226891,0.8696479543292103
10.504201680672269,0.8696479543292103
10.588235294117649,0.8696479543292103
10.672268907563026,0.8696479543292103
10.756302521008404,0.8696479543292103
10.840336134453782,0.8696479543292103
10.92436974789916,0.8696479543292103
11.00840336134454,0.8696479543292103
11.092436974789917,0.8696479543292103
11.176470588235295,0.8696479543292103
11.260504201680673,0.8696479543292103
11.344537815126051,0.8696479543292103
