Voltage (V),Current (mA)
3.3875119161105816,95.64356435643565
3.389895138226883,95.64356435643565
3.392278360343184,95.64356435643565
3.3946615824594852,95.64356435643565
3.358913250714967,95.53465346534654
3.3612964728312678,95.53465346534654
3.363679694947569,95.53465346534654
3.3660629170638705,95.53465346534654
3.368446139180172,95.53465346534654
3.3708293612964733,95.53465346534654
3.373212583412774,95.53465346534654
3.375595805529075,95.53465346534654
3.3779790276453765,95.53465346534654
3.380362249761678,95.53465346534654
3.3827454718779792,95.53465346534654
3.3851286939942806,95.53465346534654
3.3875119161105816,95.53465346534654
3.389895138226883,95.53465346534654
3.392278360343184,95.53465346534654
3.358913250714967,95.42574257425743
3.3612964728312678,95.42574257425743
3.363679694947569,95.42574257425743
3.3660629170638705,95.42574257425743
3.368446139180172,95.42574257425743
