X,Y
-84.35483870967742,4.6966731898238745
-84.35483870967742,3.522504892367906
-84.35483870967742,3.7181996086105675
-84.19354838709677,4.892367906066536
-84.19354838709677,5.088062622309197
-84.19354838709677,3.7181996086105675
-84.03225806451613,5.088062622309197
-84.03225806451613,3.9138943248532287
-83.87096774193549,5.283757338551859
-83.87096774193549,4.10958904109589
-83.87096774193549,3.9138943248532287
-83.70967741935483,4.10958904109589
-83.70967741935483,4.305283757338552
-83.70967741935483,5.47945205479452
-83.70967741935483,5.283757338551859
-83.54838709677419,4.500978473581213
-83.54838709677419,5.6751467710371815
-83.54838709677419,4.305283757338552
-83.54838709677419,5.47945205479452
-83.38709677419355,5.6751467710371815
-83.38709677419355,5.870841487279844
-83.38709677419355,4.500978473581213
-83.2258064516129,4.6966731898238745
-83.2258064516129,5.870841487279844
-83.06451612903226,4.892367906066536
-83.06451612903226,6.066536203522505
-83.06451612903226,4.6966731898238745
-82.90322580645162,6.262230919765166
-82.90322580645162,4.892367906066536
-82.90322580645162,5.088062622309197
-82.90322580645162,6.066536203522505
-82.74193548387098,6.457925636007827
-82.74193548387098,5.088062622309197
-82.74193548387098,6.262230919765166
-82.74193548387098,5.283757338551859
-82.58064516129032,6.457925636007827
-82.58064516129032,5.283757338551859
-82.58064516129032,6.653620352250488
-82.41935483870968,5.47945205479452
-82.41935483870968,6.8493150684931505
-82.41935483870968,6.653620352250488
-82.25806451612902,6.8493150684931505
-82.25806451612902,5.47945205479452
-82.25806451612902,5.6751467710371815
-82.09677419354838,5.6751467710371815
-82.09677419354838,7.045009784735812
-81.93548387096774,7.240704500978473
-81.93548387096774,5.870841487279844
-81.93548387096774,7.045009784735812
-81.7741935483871,6.262230919765166
-81.7741935483871,6.066536203522505
-81.7741935483871,7.240704500978473
-81.7741935483871,7.436399217221135
-81.61290322580645,7.632093933463796
-81.61290322580645,7.436399217221135
-81.61290322580645,6.262230919765166
-81.45161290322581,7.632093933463796
-81.45161290322581,6.457925636007827
-81.45161290322581,7.8277886497064575
-81.29032258064517,7.8277886497064575
-81.29032258064517,8.023483365949119
-81.29032258064517,6.457925636007827
-81.29032258064517,6.653620352250488
-81.12903225806451,6.8493150684931505
-81.12903225806451,8.21917808219178
-81.12903225806451,8.023483365949119
-80.96774193548387,8.610567514677104
-80.96774193548387,8.414872798434441
-80.96774193548387,7.045009784735812
-80.80645161290323,8.610567514677104
-80.80645161290323,7.045009784735812
-80.80645161290323,8.806262230919765
-80.80645161290323,7.240704500978473
-80.64516129032258,7.436399217221135
-80.64516129032258,7.240704500978473
-80.64516129032258,8.806262230919765
-80.64516129032258,9.001956947162427
-80.48387096774194,9.197651663405088
-80.48387096774194,7.8277886497064575
-80.48387096774194,9.001956947162427
-80.48387096774194,7.632093933463796
-80.3225806451613,9.393346379647749
-80.3225806451613,9.197651663405088
-80.3225806451613,7.8277886497064575
-80.3225806451613,8.023483365949119
-80.16129032258064,9.784735812133071
-80.16129032258064,9.58904109589041
-80.16129032258064,8.21917808219178
-80.16129032258064,8.023483365949119
-80.0,9.980430528375733
-80.0,8.414872798434441
-80.0,9.784735812133071
-80.0,8.21917808219178
-79.83870967741936,8.610567514677104
-79.83870967741936,9.980430528375733
-79.83870967741936,8.414872798434441
-79.83870967741936,10.176125244618394
-79.6774193548387,10.176125244618394
-79.6774193548387,10.371819960861057
-79.6774193548387,8.806262230919765
-79.6774193548387,8.610567514677104
-79.51612903225806,9.001956947162427
-79.51612903225806,10.76320939334638
-79.51612903225806,8.806262230919765
-79.51612903225806,10.567514677103718
-79.35483870967742,10.76320939334638
-79.35483870967742,10.95890410958904
-79.35483870967742,9.197651663405088
-79.35483870967742,9.393346379647749
-79.19354838709677,10.95890410958904
-79.19354838709677,11.154598825831702
-79.19354838709677,9.58904109589041
-79.19354838709677,9.393346379647749
-79.03225806451613,9.784735812133071
-79.03225806451613,11.350293542074363
-79.03225806451613,11.154598825831702
-79.03225806451613,9.58904109589041
-78.87096774193549,11.545988258317024
-78.87096774193549,9.980430528375733
-78.87096774193549,9.784735812133071
-78.87096774193549,11.741682974559687
-78.70967741935485,10.371819960861057
-78.70967741935485,12.13307240704501
-78.70967741935485,11.937377690802348
-78.70967741935485,10.176125244618394
-78.54838709677419,10.567514677103718
-78.54838709677419,12.32876712328767
-78.54838709677419,10.371819960861057
-78.54838709677419,12.13307240704501
-78.38709677419355,12.720156555772993
-78.38709677419355,12.524461839530332
-78.38709677419355,10.76320939334638
-78.38709677419355,10.95890410958904
-78.2258064516129,11.350293542074363
-78.2258064516129,12.720156555772993
-78.2258064516129,11.154598825831702
-78.2258064516129,12.915851272015654
-78.06451612903226,13.111545988258316
-78.06451612903226,11.545988258317024
-78.06451612903226,11.350293542074363
-78.06451612903226,13.307240704500977
-77.90322580645162,11.545988258317024
-77.90322580645162,13.50293542074364
-77.90322580645162,11.741682974559687
-77.90322580645162,13.307240704500977
-77.74193548387098,13.894324853228962
-77.74193548387098,13.698630136986301
-77.74193548387098,11.937377690802348
-77.74193548387098,12.13307240704501
-77.58064516129032,14.285714285714285
-77.58064516129032,14.090019569471623
-77.58064516129032,12.524461839530332
-77.58064516129032,12.32876712328767
-77.41935483870968,14.481409001956946
-77.41935483870968,14.677103718199607
-77.41935483870968,12.720156555772993
-77.41935483870968,12.524461839530332
-77.25806451612902,14.87279843444227
-77.25806451612902,14.677103718199607
-77.25806451612902,12.720156555772993
-77.25806451612902,12.915851272015654
-77.09677419354838,15.068493150684931
-77.09677419354838,15.264187866927593
-77.09677419354838,13.307240704500977
-77.09677419354838,13.111545988258316
-76.93548387096774,15.459882583170254
-76.93548387096774,13.50293542074364
-76.93548387096774,13.698630136986301
-76.93548387096774,15.264187866927593
-76.7741935483871,15.851272015655576
-76.7741935483871,14.090019569471623
-76.7741935483871,15.655577299412915
-76.7741935483871,13.894324853228962
-76.61290322580645,16.2426614481409
-76.61290322580645,16.046966731898237
-76.61290322580645,14.090019569471623
-76.61290322580645,14.285714285714285
-76.45161290322581,14.677103718199607
-76.45161290322581,14.481409001956946
-76.45161290322581,16.634050880626223
-76.45161290322581,16.43835616438356
-76.29032258064517,15.068493150684931
-76.29032258064517,14.87279843444227
-76.29032258064517,16.829745596868882
-76.29032258064517,16.634050880626223
-76.12903225806451,17.22113502935421
-76.12903225806451,17.025440313111545
-76.12903225806451,15.068493150684931
-76.12903225806451,15.264187866927593
-75.96774193548387,17.416829745596868
-75.96774193548387,15.459882583170254
-75.96774193548387,17.61252446183953
-75.96774193548387,15.655577299412915
-75.80645161290323,16.046966731898237
-75.80645161290323,15.851272015655576
-75.80645161290323,17.61252446183953
-75.80645161290323,17.80821917808219
-75.64516129032258,18.003913894324853
-75.64516129032258,18.199608610567513
-75.64516129032258,16.43835616438356
-75.64516129032258,16.2426614481409
-75.48387096774194,18.395303326810176
-75.48387096774194,16.634050880626223
-75.48387096774194,16.43835616438356
-75.48387096774194,18.590998043052835
-75.3225806451613,17.025440313111545
-75.3225806451613,18.98238747553816
-75.3225806451613,18.786692759295498
-75.3225806451613,16.829745596868882
-75.16129032258064,19.373776908023483
-75.16129032258064,19.17808219178082
-75.16129032258064,17.22113502935421
-75.16129032258064,17.416829745596868
-75.0,17.80821917808219
-75.0,19.765166340508806
-75.0,17.61252446183953
-75.0,19.373776908023483
-75.0,19.569471624266143
-74.83870967741936,20.15655577299413
-74.83870967741936,18.003913894324853
-74.83870967741936,19.960861056751465
-74.83870967741936,17.80821917808219
-74.6774193548387,18.199608610567513
-74.6774193548387,20.15655577299413
-74.6774193548387,18.395303326810176
-74.6774193548387,20.352250489236788
-74.51612903225806,20.743639921722114
-74.51612903225806,18.786692759295498
-74.51612903225806,18.590998043052835
-74.51612903225806,20.54794520547945
-74.35483870967742,21.135029354207436
-74.35483870967742,19.17808219178082
-74.35483870967742,20.939334637964773
-74.35483870967742,18.98238747553816
-74.35483870967742,20.743639921722114
-74.19354838709677,21.330724070450096
-74.19354838709677,21.52641878669276
-74.19354838709677,19.373776908023483
-74.19354838709677,19.569471624266143
-74.03225806451613,19.569471624266143
-74.03225806451613,19.765166340508806
-74.03225806451613,21.722113502935418
-74.03225806451613,21.91780821917808
-73.87096774193549,20.15655577299413
-73.87096774193549,19.960861056751465
-73.87096774193549,22.113502935420744
-73.87096774193549,21.91780821917808
-73.70967741935485,20.352250489236788
-73.70967741935485,20.54794520547945
-73.70967741935485,22.504892367906066
-73.70967741935485,22.309197651663403
-73.54838709677419,22.89628180039139
-73.54838709677419,22.700587084148726
-73.54838709677419,20.743639921722114
-73.54838709677419,20.939334637964773
-73.38709677419355,23.28767123287671
-73.38709677419355,23.09197651663405
-73.38709677419355,21.135029354207436
-73.38709677419355,21.330724070450096
-73.2258064516129,23.483365949119374
-73.2258064516129,23.679060665362034
-73.2258064516129,21.330724070450096
-73.2258064516129,21.52641878669276
-73.06451612903226,21.91780821917808
-73.06451612903226,23.874755381604697
-73.06451612903226,21.722113502935418
-73.06451612903226,23.679060665362034
-72.90322580645162,24.26614481409002
-72.90322580645162,22.309197651663403
-72.90322580645162,24.070450097847356
-72.90322580645162,22.113502935420744
-72.74193548387098,24.46183953033268
-72.74193548387098,22.700587084148726
-72.74193548387098,22.504892367906066
-72.74193548387098,24.65753424657534
-72.58064516129032,23.09197651663405
-72.58064516129032,22.89628180039139
-72.58064516129032,22.700587084148726
-72.58064516129032,25.048923679060664
-72.58064516129032,24.853228962818
-72.41935483870968,23.28767123287671
-72.41935483870968,25.244618395303327
-72.41935483870968,25.048923679060664
-72.41935483870968,23.483365949119374
-72.25806451612902,25.63600782778865
-72.25806451612902,25.440313111545986
-72.25806451612902,23.679060665362034
-72.25806451612902,23.874755381604697
-72.09677419354838,23.874755381604697
-72.09677419354838,24.070450097847356
-72.09677419354838,25.83170254403131
-72.09677419354838,26.027397260273972
-71.93548387096774,24.46183953033268
-71.93548387096774,24.26614481409002
-71.93548387096774,26.418786692759294
-71.93548387096774,26.22309197651663
-71.7741935483871,26.810176125244617
-71.7741935483871,24.65753424657534
-71.7741935483871,24.853228962818
-71.7741935483871,26.614481409001954
-71.61290322580645,27.00587084148728
-71.61290322580645,26.810176125244617
-71.61290322580645,25.048923679060664
-71.61290322580645,25.244618395303327
-71.45161290322581,27.397260273972602
-71.45161290322581,25.440313111545986
-71.45161290322581,25.244618395303327
-71.45161290322581,27.20156555772994
-71.29032258064515,27.788649706457925
-71.29032258064515,27.59295499021526
-71.29032258064515,25.83170254403131
-71.29032258064515,25.63600782778865
-71.12903225806451,26.22309197651663
-71.12903225806451,27.984344422700584
-71.12903225806451,28.180039138943247
-71.12903225806451,26.027397260273972
-70.96774193548387,28.37573385518591
-70.96774193548387,26.614481409001954
-70.96774193548387,28.180039138943247
-70.96774193548387,26.418786692759294
-70.80645161290323,28.57142857142857
-70.80645161290323,28.767123287671232
-70.80645161290323,27.00587084148728
-70.80645161290323,26.810176125244617
-70.64516129032258,27.20156555772994
-70.64516129032258,27.00587084148728
-70.64516129032258,29.158512720156555
-70.64516129032258,28.962818003913892
-70.48387096774194,27.397260273972602
-70.48387096774194,29.549902152641877
-70.48387096774194,29.354207436399214
-70.48387096774194,27.59295499021526
-70.3225806451613,29.9412915851272
-70.3225806451613,29.74559686888454
-70.3225806451613,27.984344422700584
-70.3225806451613,27.788649706457925
-70.16129032258064,30.136986301369863
-70.16129032258064,28.37573385518591
-70.16129032258064,28.180039138943247
-70.16129032258064,29.9412915851272
-70.0,28.57142857142857
-70.0,30.528375733855185
-70.0,28.37573385518591
-70.0,30.332681017612522
-69.83870967741936,30.919765166340508
-69.83870967741936,30.724070450097845
-69.83870967741936,28.962818003913892
-69.83870967741936,28.767123287671232
-69.67741935483872,29.354207436399214
-69.67741935483872,30.919765166340508
-69.67741935483872,29.158512720156555
-69.67741935483872,31.115459882583167
-69.51612903225806,31.506849315068493
-69.51612903225806,31.31115459882583
-69.51612903225806,29.74559686888454
-69.51612903225806,29.549902152641877
-69.35483870967742,31.702544031311152
-69.35483870967742,29.74559686888454
-69.35483870967742,31.898238747553815
-69.35483870967742,29.9412915851272
-69.19354838709677,30.136986301369863
-69.19354838709677,29.9412915851272
-69.19354838709677,32.093933463796475
-69.19354838709677,32.28962818003914
-69.03225806451613,32.4853228962818
-69.03225806451613,32.28962818003914
-69.03225806451613,30.332681017612522
-69.03225806451613,30.528375733855185
-68.87096774193549,30.919765166340508
-68.87096774193549,30.724070450097845
-68.87096774193549,32.68101761252446
-68.87096774193549,32.87671232876712
-68.70967741935485,31.31115459882583
-68.70967741935485,31.115459882583167
-68.70967741935485,33.268101761252446
-68.70967741935485,33.07240704500978
-68.54838709677419,31.702544031311152
-68.54838709677419,31.506849315068493
-68.54838709677419,33.659491193737765
-68.54838709677419,33.46379647749511
-68.38709677419355,33.85518590998043
-68.38709677419355,31.702544031311152
-68.38709677419355,33.659491193737765
-68.38709677419355,31.898238747553815
-68.2258064516129,34.24657534246575
-68.2258064516129,32.28962818003914
-68.2258064516129,32.093933463796475
-68.2258064516129,34.05088062622309
-68.06451612903226,32.68101761252446
-68.06451612903226,32.4853228962818
-68.06451612903226,34.44227005870842
-68.06451612903226,34.24657534246575
-67.90322580645162,32.87671232876712
-67.90322580645162,34.833659491193735
-67.90322580645162,34.63796477495107
-67.90322580645162,33.07240704500978
-67.74193548387098,35.22504892367906
-67.74193548387098,35.0293542074364
-67.74193548387098,33.07240704500978
-67.74193548387098,33.268101761252446
-67.58064516129032,35.42074363992172
-67.58064516129032,33.659491193737765
-67.58064516129032,33.46379647749511
-67.58064516129032,35.22504892367906
-67.41935483870968,34.05088062622309
-67.41935483870968,33.85518590998043
-67.41935483870968,35.81213307240704
-67.41935483870968,35.61643835616438
-67.25806451612902,34.05088062622309
-67.25806451612902,36.20352250489237
-67.25806451612902,36.007827788649706
-67.25806451612902,34.24657534246575
-67.09677419354838,36.59491193737769
-67.09677419354838,36.399217221135025
-67.09677419354838,34.44227005870842
-67.09677419354838,34.63796477495107
-66.93548387096774,35.0293542074364
-66.93548387096774,36.59491193737769
-66.93548387096774,34.833659491193735
-66.93548387096774,36.79060665362035
-66.7741935483871,35.42074363992172
-66.7741935483871,35.22504892367906
-66.7741935483871,37.18199608610567
-66.7741935483871,36.986301369863014
-66.61290322580645,37.573385518590996
-66.61290322580645,35.42074363992172
-66.61290322580645,37.37769080234833
-66.61290322580645,35.61643835616438
-66.45161290322581,35.81213307240704
-66.45161290322581,37.96477495107632
-66.45161290322581,37.76908023483366
-66.45161290322581,36.007827788649706
-66.29032258064517,38.16046966731898
-66.29032258064517,36.399217221135025
-66.29032258064517,36.20352250489237
-66.29032258064517,37.96477495107632
-66.12903225806451,38.35616438356164
-66.12903225806451,36.59491193737769
-66.12903225806451,38.551859099804304
-66.12903225806451,36.79060665362035
-65.96774193548387,38.94324853228962
-65.96774193548387,38.74755381604697
-65.96774193548387,36.986301369863014
-65.96774193548387,36.79060665362035
-65.80645161290323,37.37769080234833
-65.80645161290323,39.33463796477495
-65.80645161290323,37.18199608610567
-65.80645161290323,39.138943248532286
-65.64516129032258,37.573385518590996
-65.64516129032258,39.53033268101761
-65.64516129032258,39.33463796477495
-65.64516129032258,37.37769080234833
-65.48387096774194,39.726027397260275
-65.48387096774194,37.96477495107632
-65.48387096774194,37.76908023483366
-65.48387096774194,39.92172211350293
-65.3225806451613,38.35616438356164
-65.3225806451613,38.16046966731898
-65.3225806451613,40.31311154598826
-65.3225806451613,40.11741682974559
-65.16129032258064,38.74755381604697
-65.16129032258064,38.551859099804304
-65.16129032258064,40.50880626223092
-65.16129032258064,40.31311154598826
-65.0,40.90019569471624
-65.0,40.704500978473575
-65.0,38.94324853228962
-65.0,38.74755381604697
-64.83870967741936,41.0958904109589
-64.83870967741936,39.33463796477495
-64.83870967741936,40.90019569471624
-64.83870967741936,39.138943248532286
-64.67741935483872,39.726027397260275
-64.67741935483872,41.48727984344423
-64.67741935483872,41.291585127201564
-64.67741935483872,39.53033268101761
-64.51612903225806,39.92172211350293
-64.51612903225806,41.68297455968688
-64.51612903225806,41.878669275929546
-64.51612903225806,39.726027397260275
-64.35483870967742,42.27005870841487
-64.35483870967742,40.31311154598826
-64.35483870967742,42.07436399217221
-64.35483870967742,40.11741682974559
-64.19354838709677,40.704500978473575
-64.19354838709677,42.465753424657535
-64.19354838709677,40.50880626223092
-64.19354838709677,42.27005870841487
-64.03225806451613,42.857142857142854
-64.03225806451613,42.465753424657535
-64.03225806451613,42.66144814090019
-64.03225806451613,40.90019569471624
-64.03225806451613,41.0958904109589
-63.87096774193549,41.0958904109589
-63.87096774193549,41.291585127201564
-63.87096774193549,43.24853228962818
-63.87096774193549,43.05283757338552
-63.70967741935484,41.48727984344423
-63.70967741935484,41.291585127201564
-63.70967741935484,43.444227005870836
-63.70967741935484,43.24853228962818
-63.54838709677419,41.878669275929546
-63.54838709677419,43.83561643835616
-63.54838709677419,43.6399217221135
-63.54838709677419,41.68297455968688
-63.38709677419355,42.07436399217221
-63.38709677419355,44.031311154598825
-63.38709677419355,43.83561643835616
-63.38709677419355,42.27005870841487
-63.225806451612904,44.22700587084149
-63.225806451612904,42.66144814090019
-63.225806451612904,42.465753424657535
-63.225806451612904,44.422700587084144
-63.064516129032256,42.66144814090019
-63.064516129032256,44.81409001956947
-63.064516129032256,44.61839530332681
-63.064516129032256,42.857142857142854
-62.903225806451616,44.81409001956947
-62.903225806451616,43.24853228962818
-62.903225806451616,43.05283757338552
-62.903225806451616,45.00978473581213
-62.74193548387097,45.20547945205479
-62.74193548387097,45.40117416829745
-62.74193548387097,43.6399217221135
-62.74193548387097,43.444227005870836
-62.58064516129032,43.83561643835616
-62.58064516129032,43.6399217221135
-62.58064516129032,45.79256360078278
-62.58064516129032,45.596868884540115
-62.41935483870968,45.98825831702544
-62.41935483870968,45.79256360078278
-62.41935483870968,44.031311154598825
-62.41935483870968,44.22700587084149
-62.25806451612903,46.37964774951076
-62.25806451612903,46.1839530332681
-62.25806451612903,44.22700587084149
-62.25806451612903,44.422700587084144
-62.096774193548384,44.81409001956947
-62.096774193548384,46.57534246575342
-62.096774193548384,44.61839530332681
-62.096774193548384,46.37964774951076
-61.935483870967744,46.96673189823875
-61.935483870967744,46.771037181996086
-61.935483870967744,45.00978473581213
-61.935483870967744,45.20547945205479
-61.774193548387096,47.162426614481404
-61.774193548387096,45.20547945205479
-61.774193548387096,47.35812133072407
-61.774193548387096,45.40117416829745
-61.61290322580645,45.596868884540115
-61.61290322580645,47.74951076320939
-61.61290322580645,47.55381604696673
-61.61290322580645,45.79256360078278
-61.45161290322581,47.74951076320939
-61.45161290322581,46.1839530332681
-61.45161290322581,45.98825831702544
-61.45161290322581,47.94520547945205
-61.29032258064517,48.336594911937375
-61.29032258064517,46.37964774951076
-61.29032258064517,46.1839530332681
-61.29032258064517,48.14090019569471
-61.12903225806451,48.53228962818004
-61.12903225806451,48.336594911937375
-61.12903225806451,46.771037181996086
-61.12903225806451,46.57534246575342
-60.96774193548387,48.92367906066536
-60.96774193548387,48.7279843444227
-60.96774193548387,46.771037181996086
-60.96774193548387,46.96673189823875
-60.80645161290323,49.31506849315068
-60.80645161290323,49.11937377690802
-60.80645161290323,47.35812133072407
-60.80645161290323,47.162426614481404
-60.64516129032258,47.74951076320939
-60.64516129032258,49.510763209393346
-60.64516129032258,49.31506849315068
-60.64516129032258,47.55381604696673
-60.483870967741936,48.14090019569471
-60.483870967741936,49.902152641878665
-60.483870967741936,47.94520547945205
-60.483870967741936,49.706457925636
-60.322580645161295,48.53228962818004
-60.322580645161295,48.336594911937375
-60.322580645161295,49.902152641878665
-60.322580645161295,49.11937377690802
-60.322580645161295,48.92367906066536
-60.322580645161295,48.14090019569471
-60.322580645161295,48.7279843444227
-60.322580645161295,49.31506849315068
-59.67741935483871,50.489236790606654
-59.67741935483871,50.68493150684931
-59.67741935483871,50.88062622309197
-59.67741935483871,51.076320939334636
-59.67741935483871,51.2720156555773
-59.516129032258064,51.66340508806262
-59.516129032258064,51.467710371819955
-59.35483870967742,50.489236790606654
-59.35483870967742,51.85909980430528
-59.35483870967742,51.66340508806262
-59.193548387096776,50.68493150684931
-59.193548387096776,52.054794520547944
-59.193548387096776,52.25048923679061
-59.03225806451613,52.641878669275926
-59.03225806451613,50.68493150684931
-59.03225806451613,52.44618395303326
-58.87096774193549,51.076320939334636
-58.87096774193549,52.83757338551859
-58.87096774193549,50.88062622309197
-58.87096774193549,52.641878669275926
-58.70967741935484,53.03326810176125
-58.70967741935484,52.83757338551859
-58.70967741935484,51.2720156555773
-58.70967741935484,51.076320939334636
-58.54838709677419,51.66340508806262
-58.54838709677419,51.467710371819955
-58.54838709677419,53.22896281800391
-58.54838709677419,53.42465753424657
-58.38709677419355,53.42465753424657
-58.38709677419355,52.054794520547944
-58.38709677419355,51.85909980430528
-58.38709677419355,53.62035225048923
-58.225806451612904,52.25048923679061
-58.225806451612904,52.054794520547944
-58.225806451612904,54.01174168297456
-58.225806451612904,53.816046966731896
-58.064516129032256,54.207436399217215
-58.064516129032256,54.01174168297456
-58.064516129032256,52.44618395303326
-58.064516129032256,52.641878669275926
-57.903225806451616,52.83757338551859
-57.903225806451616,52.641878669275926
-57.903225806451616,54.40313111545988
-57.903225806451616,54.59882583170254
-57.74193548387097,54.99021526418787
-57.74193548387097,53.22896281800391
-57.74193548387097,53.03326810176125
-57.74193548387097,54.794520547945204
-57.58064516129032,55.18590998043052
-57.58064516129032,53.42465753424657
-57.58064516129032,53.22896281800391
-57.58064516129032,54.99021526418787
-57.41935483870968,55.57729941291585
-57.41935483870968,53.816046966731896
-57.41935483870968,53.62035225048923
-57.41935483870968,55.381604696673186
-57.25806451612903,54.01174168297456
-57.25806451612903,53.816046966731896
-57.25806451612903,55.57729941291585
-57.25806451612903,55.77299412915851
-57.09677419354839,55.77299412915851
-57.09677419354839,54.40313111545988
-57.09677419354839,54.207436399217215
-57.09677419354839,55.96868884540117
-56.935483870967744,54.40313111545988
-56.935483870967744,54.59882583170254
-56.935483870967744,56.16438356164383
-56.935483870967744,56.360078277886494
-56.774193548387096,54.99021526418787
-56.774193548387096,54.794520547945204
-56.774193548387096,56.75146771037182
-56.774193548387096,56.55577299412916
-56.612903225806456,55.381604696673186
-56.612903225806456,55.18590998043052
-56.612903225806456,56.947162426614476
-56.612903225806456,56.75146771037182
-56.45161290322581,57.3385518590998
-56.45161290322581,57.14285714285714
-56.45161290322581,55.381604696673186
-56.45161290322581,55.57729941291585
-56.29032258064516,55.77299412915851
-56.29032258064516,57.3385518590998
-56.29032258064516,55.57729941291585
-56.29032258064516,57.534246575342465
-56.12903225806452,57.925636007827784
-56.12903225806452,56.16438356164383
-56.12903225806452,55.96868884540117
-56.12903225806452,57.72994129158512
-55.96774193548387,56.360078277886494
-55.96774193548387,56.16438356164383
-55.96774193548387,58.12133072407045
-55.96774193548387,57.925636007827784
-55.806451612903224,58.51272015655577
-55.806451612903224,58.31702544031311
-55.806451612903224,56.55577299412916
-55.806451612903224,56.75146771037182
-55.645161290322584,58.70841487279843
-55.645161290322584,56.75146771037182
-55.645161290322584,58.51272015655577
-55.645161290322584,56.947162426614476
-55.483870967741936,59.099804305283755
-55.483870967741936,57.3385518590998
-55.483870967741936,58.90410958904109
-55.483870967741936,57.14285714285714
-55.32258064516129,59.099804305283755
-55.32258064516129,57.534246575342465
-55.32258064516129,57.3385518590998
-55.32258064516129,59.29549902152642
-55.16129032258065,57.72994129158512
-55.16129032258065,57.925636007827784
-55.16129032258065,59.29549902152642
-55.16129032258065,59.49119373776908
-55.0,58.12133072407045
-55.0,57.925636007827784
-55.0,59.8825831702544
-55.0,59.686888454011736
-54.83870967741935,58.31702544031311
-54.83870967741935,60.273972602739725
-54.83870967741935,60.07827788649706
-54.83870967741935,58.51272015655577
-54.67741935483871,60.273972602739725
-54.67741935483871,60.46966731898238
-54.67741935483871,58.51272015655577
-54.67741935483871,58.70841487279843
-54.516129032258064,59.099804305283755
-54.516129032258064,58.90410958904109
-54.516129032258064,60.46966731898238
-54.516129032258064,60.665362035225044
-54.35483870967742,59.29549902152642
-54.35483870967742,59.099804305283755
-54.35483870967742,60.86105675146771
-54.35483870967742,60.665362035225044
-54.193548387096776,61.25244618395303
-54.193548387096776,59.49119373776908
-54.193548387096776,59.29549902152642
-54.193548387096776,61.05675146771037
-54.03225806451613,61.44814090019569
-54.03225806451613,61.25244618395303
-54.03225806451613,59.686888454011736
-54.03225806451613,59.8825831702544
-53.87096774193549,60.07827788649706
-53.87096774193549,59.8825831702544
