Current,Luminescence
87.55317116958777,2.4518659232255127
87.92939362647283,2.4518659232255127
88.30723273910175,2.4518659232255127
88.68669545436397,2.4518659232255127
89.06778874900009,2.4518659232255127
89.45051962973041,2.4518659232255127
86.80554858398231,2.433405257383979
87.17855845128075,2.433405257383979
87.55317116958777,2.433405257383979
87.92939362647283,2.433405257383979
88.30723273910175,2.433405257383979
88.68669545436397,2.433405257383979
89.06778874900009,2.433405257383979
89.45051962973041,2.433405257383979
89.83489513338357,2.433405257383979
90.22092232702607,2.433405257383979
90.60860830809195,2.433405257383979
86.43413470959288,2.415083586166941
86.80554858398231,2.415083586166941
87.17855845128075,2.415083586166941
87.55317116958777,2.415083586166941
87.92939362647283,2.415083586166941
88.30723273910175,2.415083586166941
88.68669545436397,2.415083586166941
89.06778874900009,2.415083586166941
89.45051962973041,2.415083586166941
89.83489513338357,2.415083586166941
90.22092232702607,2.415083586166941
90.60860830809195,2.415083586166941
90.99796020451357,2.415083586166941
91.38898517485259,2.415083586166941
86.06430999935642,2.396899863051711
86.43413470959288,2.396899863051711
86.80554858398231,2.396899863051711
87.17855845128075,2.396899863051711
87.55317116958777,2.396899863051711
87.92939362647283,2.396899863051711
88.30723273910175,2.396899863051711
88.68669545436397,2.396899863051711
89.06778874900009,2.396899863051711
89.45051962973041,2.396899863051711
89.83489513338357,2.396899863051711
90.22092232702607,2.396899863051711
90.60860830809195,2.396899863051711
90.99796020451357,2.396899863051711
91.38898517485259,2.396899863051711
86.06430999935642,2.378853049395112
86.43413470959288,2.378853049395112
86.80554858398231,2.378853049395112
87.17855845128075,2.378853049395112
87.55317116958777,2.378853049395112
87.92939362647283,2.378853049395112
88.30723273910175,2.378853049395112
88.68669545436397,2.378853049395112
89.06778874900009,2.378853049395112
89.45051962973041,2.378853049395112
89.83489513338357,2.378853049395112
90.22092232702607,2.378853049395112
90.60860830809195,2.378853049395112
90.99796020451357,2.378853049395112
91.38898517485259,2.378853049395112
86.06430999935642,2.36094211437415
86.43413470959288,2.36094211437415
86.80554858398231,2.36094211437415
87.17855845128075,2.36094211437415
87.55317116958777,2.36094211437415
87.92939362647283,2.36094211437415
88.30723273910175,2.36094211437415
88.68669545436397,2.36094211437415
89.06778874900009,2.36094211437415
89.45051962973041,2.36094211437415
89.83489513338357,2.36094211437415
90.22092232702607,2.36094211437415
90.60860830809195,2.36094211437415
90.99796020451357,2.36094211437415
91.38898517485259,2.36094211437415
80.01395462028783,2.343166034927143
80.35778050563503,2.343166034927143
80.70308383626028,2.343166034927143
81.04987096085532,2.343166034927143
81.39814825539271,2.343166034927143
86.06430999935642,2.343166034927143
86.43413470959288,2.343166034927143
86.80554858398231,2.343166034927143
87.17855845128075,2.343166034927143
87.55317116958777,2.343166034927143
87.92939362647283,2.343166034927143
88.30723273910175,2.343166034927143
88.68669545436397,2.343166034927143
89.06778874900009,2.343166034927143
89.45051962973041,2.343166034927143
89.83489513338357,2.343166034927143
90.22092232702607,2.343166034927143
90.60860830809195,2.343166034927143
90.99796020451357,2.343166034927143
91.38898517485259,2.343166034927143
78.99127855576197,2.32552379569527
79.33070992636506,2.32552379569527
79.67159985869112,2.32552379569527
80.01395462028783,2.32552379569527
80.35778050563503,2.32552379569527
80.70308383626028,2.32552379569527
81.04987096085532,2.32552379569527
81.39814825539271,2.32552379569527
81.74792212324293,2.32552379569527
86.06430999935642,2.32552379569527
86.43413470959288,2.32552379569527
86.80554858398231,2.32552379569527
87.17855845128075,2.32552379569527
87.55317116958777,2.32552379569527
87.92939362647283,2.32552379569527
88.30723273910175,2.32552379569527
88.68669545436397,2.32552379569527
89.06778874900009,2.32552379569527
89.45051962973041,2.32552379569527
89.83489513338357,2.32552379569527
90.22092232702607,2.32552379569527
90.60860830809195,2.32552379569527
90.99796020451357,2.32552379569527
77.6480142758103,2.3080143889645837
77.98167354037888,2.3080143889645837
78.31676656350356,2.3080143889645837
78.65329950615099,2.3080143889645837
78.99127855576197,2.3080143889645837
79.33070992636506,2.3080143889645837
79.67159985869112,2.3080143889645837
80.01395462028783,2.3080143889645837
80.35778050563503,2.3080143889645837
80.70308383626028,2.3080143889645837
81.04987096085532,2.3080143889645837
81.39814825539271,2.3080143889645837
81.74792212324293,2.3080143889645837
82.0991989952923,2.3080143889645837
86.43413470959288,2.3080143889645837
86.80554858398231,2.3080143889645837
87.17855845128075,2.3080143889645837
87.55317116958777,2.3080143889645837
87.92939362647283,2.3080143889645837
88.30723273910175,2.3080143889645837
88.68669545436397,2.3080143889645837
89.06778874900009,2.3080143889645837
89.45051962973041,2.3080143889645837
89.83489513338357,2.3080143889645837
90.22092232702607,2.3080143889645837
90.60860830809195,2.3080143889645837
76.65557781851135,2.290636814608448
76.98497251016634,2.290636814608448
77.315782635192,2.290636814608448
77.6480142758103,2.290636814608448
77.98167354037888,2.290636814608448
78.31676656350356,2.290636814608448
78.65329950615099,2.290636814608448
78.99127855576197,2.290636814608448
79.33070992636506,2.290636814608448
79.67159985869112,2.290636814608448
80.01395462028783,2.290636814608448
80.35778050563503,2.290636814608448
80.70308383626028,2.290636814608448
81.04987096085532,2.290636814608448
81.39814825539271,2.290636814608448
81.74792212324293,2.290636814608448
82.0991989952923,2.290636814608448
