Current,Absolute Luminescence
89.06778874900009,3288.707063074271
89.45051962973041,3288.707063074271
89.83489513338357,3288.707063074271
75.67582591124193,3263.945626664959
76.0010105364337,3263.945626664959
76.32759250402896,3263.945626664959
76.65557781851135,3263.945626664959
76.98497251016634,3263.945626664959
77.315782635192,3263.945626664959
77.6480142758103,3263.945626664959
77.98167354037888,3263.945626664959
78.31676656350356,3263.945626664959
78.65329950615099,3263.945626664959
78.99127855576197,3263.945626664959
79.33070992636506,3263.945626664959
79.67159985869112,3263.945626664959
80.01395462028783,3263.945626664959
80.35778050563503,3263.945626664959
80.70308383626028,3263.945626664959
81.04987096085532,3263.945626664959
81.39814825539271,3263.945626664959
81.74792212324293,3263.945626664959
82.0991989952923,3263.945626664959
82.45198533006109,3263.945626664959
87.17855845128075,3263.945626664959
87.55317116958777,3263.945626664959
