Angle,Intensity
1.7678270558560691,0.2347489992732661
1.8125526855155916,0.22895831371020697
1.9978798564766747,0.24927257867125538
2.1080953123570025,0.23624553596000322
2.188582560403218,0.22756137281371303
2.2025981617658053,0.2261140579044701
2.2906100426385296,0.2536688767939269
2.317062385871327,0.2507744617492614
2.536761738159984,0.2290682356915154
2.5692410201481857,0.22617435436922445
2.573359463176823,0.25807157072900566
2.602562202499806,0.2551777686973816
2.827124578161273,0.2349231934840157
2.8624052261117474,0.26103375755811437
2.8783694997340317,0.25958719652033196
2.8803775528476065,0.23058344694799596
3.0848123304975923,0.24223015801820233
3.144957464698022,0.264002438521626
3.160361626045675,0.2364452457428741
3.1622977521393887,0.26255625370595964
3.3664606634298013,0.24664991961116967
3.406443754994719,0.24375822128515817
3.4587243188064174,0.26408585977469856
3.638186577864666,0.25107543134093796
3.680622173030453,0.2481845809675627
3.7313969991604465,0.2670677440019653
3.7517290705259754,0.26562245293538145
3.90049374238189,0.2555063944210556
3.945186229037563,0.2526164246523841
4.153853086951189,0.25994253008160567
4.200622204635398,0.25705346869169265
4.281536235070609,0.2716047057712904
4.304468960507983,0.2701603912822314
4.813550893706532,0.27616588365063877
4.838898800923287,0.2747226407064892
4.996760664571359,0.2660643550668748
5.024075258539548,0.26462151131961764
5.059868846264117,0.2791765416739905
5.086221709634632,0.2777338370591964
5.35582504285519,0.2793080099108224
5.593603449112254,0.2823297436009113
5.622400627089724,0.2808882976392885
6.0724564072077,0.2738315943323282
6.104684876928884,0.2723913862008618
6.5705583716408835,0.27846930734331615
6.592872707594244,0.2901459809473799
6.604835496753972,0.27703049210810354
6.625874705617477,0.28870722868465626
7.055186061096684,0.2948045652486672
7.089930144155214,0.2933672076593807
7.503087391049605,0.29948174553320095
7.539445139509308,0.2980458286062211
7.556344056439461,0.28636894816648123
7.594643368591445,0.28493321130623644
7.937188000622946,0.30417666397734905
7.975039729992883,0.30274222723943645
8.250387228905499,0.2927050147149932
8.291271491691063,0.2912717007801214
8.358068443700004,0.3088885117542966
8.397302586689744,0.30745558889511043
8.682523881268228,0.2974293211051918
8.724846869374478,0.2959976221064706
8.766280161838376,0.31361652581424704
8.806792694435307,0.3121851452526252
8.914926957147866,0.2990822073862853
8.94538183353896,0.31670172925862616
8.986310822783583,0.3152710481004795
9.144771653784284,0.30073996025577365
9.18883607735876,0.29931007957735123
9.334998463138236,0.3214518711418116
9.377060694304353,0.32002276031415655
9.504358722503017,0.32454661960463654
9.546766921403842,0.32311821173942396
9.670518164924728,0.3276441501493742
9.713251024940284,0.3262164440833088
9.727578551401603,0.30859634143110004
9.819300638757898,0.30574162562402335
9.900020183153908,0.31169758420973
9.946004942417295,0.310270873354912
10.036902453963503,0.3324209404324009
10.069062698889422,0.31480159474467023
10.08059798754232,0.330994824891212
10.115361324067173,0.31337562717351203
10.150648280267399,0.3369526666796658
10.238197666512981,0.3341016410047373
10.304846468766033,0.34006057164744014
10.348684087995467,0.33863565503635595
10.444195475355848,0.3195931091193754
10.491477012331599,0.3181688360803787
10.603858259871352,0.3227056836078562
10.649219659244944,0.34486003546682353
10.65138929645661,0.32128214997309457
10.693872565620984,0.3434367070341293
10.76046930602808,0.32582071613561164
10.80823094031979,0.324397918495186
11.1130405359483,0.33063654179720153
11.161626214608368,0.3292154407618947
11.261170120250178,0.3337592641209237
11.309932474020213,0.3323388915750651
11.356027218309778,0.353074680266643
11.402494234389092,0.3516547732188141
11.406552583972406,0.33688417593522063
11.455476054737526,0.3354645275803707
11.492693511309966,0.35620093180688445
11.53929786012519,0.35478171078092857
11.738571206722323,0.34172211527750274
11.788183299107622,0.3403041559288528
12.061309457044501,0.34657120903001737
12.111549508979438,0.345154937100421
12.15836602064112,0.36447653907793903
12.194200042557538,0.3497076094578066
12.206506853558567,0.3630607773206821
12.244527870249854,0.34829204497278965
12.503421898002248,0.35457173963338445
12.554295153872955,0.3531578517162375
13.290801411285882,0.3780128364275152
13.318703782302144,0.3646606733668594
13.341459303405248,0.3766033990870318
13.371331969891926,0.3632514043877238
13.879982638495393,0.3864130801268905
13.93168924180298,0.3850071508413802
14.444035724492231,0.3948524433681733
14.496646072227817,0.39345001174936933
14.56576424655659,0.38010477615618216
14.620873988631656,0.3787031245668196
14.820352079522019,0.38504256594733355
14.875682001638797,0.3836425504226389
14.984431994849876,0.40332847051252513
15.037815903582251,0.40192951725850024
15.361616311848659,0.4100573298729608
15.36608521282338,0.39354330730540144
15.415411109119445,0.4086608778742503
15.42216131873867,0.39214689292951144
15.863700453178842,0.41859132287749096
15.88869549438219,0.4020782404084197
15.918073165982495,0.41719829447956097
15.945395900922854,0.4006853932017522
16.345685938072815,0.42715617395234273
16.389540334034784,0.4106452333176155
16.400539715645305,0.4257665325972046
16.446755992580684,0.40925591329595534
16.737327165914873,0.41743707053932627
16.7947689529435,0.41605026185115507
16.808691626206862,0.43575006351619827
16.86393940977817,0.43436376828014667
17.330884177296145,0.42786768839682915
17.388847836701846,0.42648528427966337
17.73767152985498,0.4516386029541379
17.77364180563102,0.4365196601128813
17.7938224042493,0.4502592948837059
17.83185762854148,0.4351406377299647
18.82471001824007,0.4713108120531985
18.881690486937394,0.4699401397221425
18.895145990900705,0.4562000479072615
18.954231699511173,0.4548299606034957
19.411486858683578,0.48373663579646375
19.468663629680922,0.4823708293250993
19.49897097695581,0.4686326090533402
19.55825153699744,0.46726754908554546
19.712916218942464,0.47233343020171553
19.878141850895634,0.472823944989443
19.92353203906645,0.47604073470096203
19.98310652189998,0.4746793010650836
20.67442476087389,0.4922866836086241
20.734104734616878,0.4909318447952124
20.933358036606272,0.5148429359058585
20.991098901500294,0.5134904163121071
21.083754582380646,0.5153621906012423
22.229621091237785,0.5398119344976242
22.371781679878058,0.540361547353853
22.667711099351276,0.5336718456924723
22.78240573048169,0.5498288596900671
22.811049321313,0.5342317022755293
22.921418897908705,0.5503913387523132
23.298443635827002,0.545631192881072
23.315361641742534,0.5598951301787854
23.43798652796853,0.5462056761586603
23.451335780817125,0.56046996459784
23.826034610808065,0.5557433001882491
23.829449477964832,0.5700081316749664
23.962488974578186,0.5705948371540633
23.962488974578186,0.5563299662252117
24.181787901822815,0.5763344191790871
24.313006831675434,0.5769292358141068
24.407668667780097,0.5678178268409528
24.526462531776204,0.5826820275723515
24.54061564107588,0.5684178650307526
24.655898744081615,0.5832847572649636
24.6839859673557,0.5722578740837919
24.815610828400704,0.5728642474924476
24.863696571751866,0.5890502675931645
24.991387122975436,0.5896607185057072
25.025557591070893,0.5786357010943627
25.155372433868344,0.5792498844025946
25.260275287397597,0.5973660254562362
25.359670001874562,0.5850336440594243
25.385781313182235,0.5979855278855443
25.487713281354203,0.5856554456983826
25.581529257938886,0.6037774341573992
25.686542905464144,0.5914510501743613
25.70537195119184,0.6044042484828612
25.81285221298348,0.5920802847100587
25.89602258887446,0.6102074250584185
26.018236373702962,0.6108413784102487
26.07006755632067,0.5998244584371286
26.19420988624993,0.6004623866017489
26.20394810417116,0.616655416878486
26.32456663120182,0.617296341753743
26.381411486958214,0.6062825332655232
26.503903089820845,0.6069274992305103
26.505492176167518,0.623120850802759
26.624548330679975,0.6237685848753497
26.6861837228464,0.6127581328034307
26.800834946954602,0.6296031894893405
26.807059366214535,0.6134099696706559
26.918360858226652,0.6302575754266343
26.98457344603605,0.6192507072753768
27.03323915872113,0.6341531710822167
27.103867074960753,0.6199092533838562
27.14968169778317,0.6348127805562762
27.2061775957507,0.6367628014090837
27.276763383113682,0.6257597283109413
27.321963578464786,0.6374262925389393
27.394508132393515,0.6264248270470496
27.433102626823533,0.6413306799241547
27.50713736003153,0.6303307977218233
27.547828901757484,0.6419992530914833
27.62378490028077,0.6310010520737851
27.65681451977908,0.6459084761405689
27.73419050498541,0.6349119106790297
27.77049590177605,0.6465820491667909
27.82409638425326,0.6485387328372134
27.84975647524914,0.6355872357750273
27.904037982553472,0.6375447591952614
27.937142826538604,0.6492160394985838
28.018946642186872,0.6382238722682045
28.04259088872887,0.6531334581105959
28.125700461297203,0.6421430115776108
28.154615309972108,0.6538156306269255
28.206477081515352,0.6557763226344719
28.23955169092006,0.6428270570457436
28.29203892756563,0.6447886287442034
28.31787942942754,0.6564621400158607
28.369046293278583,0.6584245093756464
28.405246433470772,0.6454763705261347
28.479831142093307,0.6591139368048644
28.50847369408608,0.6494034267491999
28.530311748998514,0.6610779543739261
28.62064739336729,0.6500959672385423
28.640483652481578,0.6617709574321726
28.671401794566073,0.6520614096065561
28.690286545018314,0.6637365945659112
28.78294511120426,0.6527575576291209
28.799850035816856,0.6644331392285203
28.833005712983823,0.654724622354054
28.897827994098083,0.6683680834885204
28.94392340060157,0.6554243430466544
28.993298987106165,0.6573930014301282
29.10359577547678,0.6580962603361502
29.114776078124507,0.6697727400365459
29.152295018073136,0.6600664841787157
29.16259601635116,0.6717430688519774
29.26197561252016,0.6607732472435592
29.310007070916125,0.6627450088358818
29.377899737289106,0.6731593811375715
29.419076151748385,0.66345524240242
29.424711300685463,0.6751322552384795
29.466448275120097,0.665428514516608
29.531660347908872,0.6758449910977077
29.577838681261333,0.6778193331841372
29.683140179123296,0.6668582381545762
29.684202707487415,0.6785354298518885
29.729491617077816,0.6688340163676026
29.7297556955214,0.6805112143139638
29.835539100261556,0.6812306401878866
29.83712019688661,0.6695534566999737
29.88047452674859,0.6832078418534339
29.882832345412833,0.6715306767610302
29.985681684315544,0.6839305656946418
29.98986443045133,0.6722534722537519
30.030007233135834,0.6859091598215263
30.034945381785885,0.6742321085545541
30.13464249226028,0.6866351507504345
30.141385552075338,0.6749582272479183
30.17836574846846,0.688615113019023
30.185843292566343,0.6769382546250412
30.28243343194188,0.6893443405112102
30.291696100317253,0.6776676649333087
30.32556188283493,0.6913256470169581
30.335538511588897,0.6796490586602458
30.429066287177555,0.692058080899055
30.440808480840026,0.6803817293672414
30.47160732336415,0.6940407081452167
30.48404334095868,0.6823644651465988
30.588734967242935,0.6831003654013349
30.631369951883965,0.6850844193571574
30.677280021796452,0.695514167206774
30.71890426402918,0.6974990010069051
30.7354877019201,0.6858235186694902
30.777530385534483,0.6878088673397191
30.82107790256165,0.6982399813201632
30.86213234010785,0.7002260763001694
30.96375653207352,0.7009701593054556
30.984403658932244,0.6892956478999167
31.004248242302783,0.7029574933450209
31.0255198349697,0.6912831632840336
31.105327178167325,0.7037046503708312
31.14526314616669,0.7056932017266311
31.230819902259597,0.6927806562365172
31.31099942915929,0.6967602434812825
31.34612521822484,0.7071957776772323
31.385188991307682,0.7091863720979292
31.412645904872694,0.6975140388549286
31.452061011999504,0.6995051939873502
31.553156672222535,0.7002620260420616
31.584553337123747,0.7106992732257753
31.592018993143004,0.7022543513062408
31.622758744227582,0.7126918561088164
31.721804088590616,0.7134523418266866
