TIME,CH2,CH3
-5.000e-06,-0.000499844,14.0781
-4.999e-06,-0.000494688,14.1031
-4.998e-06,-0.000490156,14.1719
-4.997e-06,-0.000483438,14.1063
-4.996e-06,-0.000490625,14.1625
-4.995e-06,-0.000487656,14.0969
-4.994e-06,-0.000481406,14.1219
-4.993e-06,-0.000476094,14.0875
-4.992e-06,-0.000474844,14.0594
-4.991e-06,-0.000475469,14.1
-4.990e-06,-0.000477344,14.1
-4.989e-06,-0.000475938,14.0156
-4.988e-06,-0.000464219,14.1656
-4.987e-06,-0.000463906,14.0875
-4.986e-06,-0.000464688,14.1313
-4.985e-06,-0.000463906,14.05
-4.984e-06,-0.00046375,14.0438
-4.983e-06,-0.000463125,14.0969
-4.982e-06,-0.000466563,14.0406
-4.981e-06,-0.000467031,14.125
-4.980e-06,-0.0004625,14.2156
-4.979e-06,-0.000457969,13.9938
-4.978e-06,-0.000460313,14.0813
-4.977e-06,-0.000461875,14.1094
-4.976e-06,-0.000457031,14.1094
-4.975e-06,-0.000445469,14.0063
-4.974e-06,-0.000443281,14.1406
-4.973e-06,-0.000455625,14.0625
-4.972e-06,-0.000447813,14.0906
-4.971e-06,-0.000449219,14.0844
-4.970e-06,-0.000453125,14.1781
-4.969e-06,-0.000449688,14.0156
-4.968e-06,-0.000445469,14.125
-4.967e-06,-0.000439531,14.1063
-4.966e-06,-0.000441875,14.1875
-4.965e-06,-0.000438906,14.0875
-4.964e-06,-0.000443906,14.1531
-4.963e-06,-0.000448594,14.1562
-4.962e-06,-0.000435781,14.1
-4.961e-06,-0.000435469,14.0844
-4.960e-06,-0.000428438,14.1
-4.959e-06,-0.000428906,14.1156
-4.958e-06,-0.000435781,14.1281
-4.957e-06,-0.000431406,14.1406
-4.956e-06,-0.000425313,14.1375
-4.955e-06,-0.000425156,14.1094
-4.954e-06,-0.000420156,14.0781
-4.953e-06,-0.000412188,14.1156
-4.952e-06,-0.000416563,14.0594
-4.951e-06,-0.000419375,14.0906
-4.950e-06,-0.000417656,14.1063
-4.949e-06,-0.000416719,14.0625
-4.948e-06,-0.000414844,14.2344
-4.947e-06,-0.000413125,14.0219
-4.946e-06,-0.000412188,14.1625
-4.945e-06,-0.000407344,14.05
-4.944e-06,-0.000401875,14.0938
-4.943e-06,-0.000400781,14.0312
-4.942e-06,-0.000388594,14.1906
-4.941e-06,-0.000388594,14.0656
-4.940e-06,-0.000379219,14.0656
-4.939e-06,-0.000374688,14.0563
-4.938e-06,-0.000368125,14.1719
-4.937e-06,-0.000374375,14.0469
-4.936e-06,-0.000380313,14.0938
-4.935e-06,-0.000378906,14.1031
-4.934e-06,-0.000373594,14.1719
-4.933e-06,-0.000368438,14.1188
-4.932e-06,-0.000369688,14.1156
-4.931e-06,-0.000363906,14.1313
-4.930e-06,-0.000366719,14.1094
-4.929e-06,-0.000369531,14.1094
-4.928e-06,-0.0003675,14.0875
-4.927e-06,-0.000367031,14.1125
-4.926e-06,-0.000363438,14.1094
-4.925e-06,-0.000356719,14.0969
-4.924e-06,-0.000349688,14.0969
-4.923e-06,-0.000357031,14.1156
-4.922e-06,-0.000354688,14.075
-4.921e-06,-0.000350781,14.0156
-4.920e-06,-0.000349688,14.0688
-4.919e-06,-0.0003475,14.0781
-4.918e-06,-0.000344063,14.1375
-4.917e-06,-0.000339688,14.0938
-4.916e-06,-0.000334531,14.1969
-4.915e-06,-0.000331719,14.025
-4.914e-06,-0.000330938,14.0813
-4.913e-06,-0.000331719,14.1188
-4.912e-06,-0.00034,14.1031
-4.911e-06,-0.000335469,14.0406
-4.910e-06,-0.000333906,14.1625
-4.909e-06,-0.000332188,14.0344
-4.908e-06,-0.000326875,14.1
-4.907e-06,-0.000327188,14.0969
-4.906e-06,-0.000314531,14.175
-4.905e-06,-0.000312344,14.0563
-4.904e-06,-0.000313438,14.0875
-4.903e-06,-0.000300313,14.0844
-4.902e-06,-0.0002975,14.1281
-4.901e-06,-0.000301563,14.1031
-4.900e-06,-0.00030375,14.1
-4.899e-06,-0.000300781,14.05
-4.898e-06,-0.000298281,14.1313
-4.897e-06,-0.000301719,14.0875
-4.896e-06,-0.000301406,14.0719
-4.895e-06,-0.00030125,14.0688
-4.894e-06,-0.000294219,14.0781
-4.893e-06,-0.000285625,14.0656
-4.892e-06,-0.000282031,14.1063
-4.891e-06,-0.000290625,14.0438
-4.890e-06,-0.00029,14.0781
-4.889e-06,-0.000285938,14.05
-4.888e-06,-0.000284063,14.0938
-4.887e-06,-0.000275156,14.1031
-4.886e-06,-0.000268906,14.1344
-4.885e-06,-0.000266563,14.1094
-4.884e-06,-0.000257656,14.1844
-4.883e-06,-0.000256719,14.0312
-4.882e-06,-0.000253438,14.0656
-4.881e-06,-0.000254531,14.0719
-4.880e-06,-0.000251875,14.0656
-4.879e-06,-0.00025125,14.025
-4.878e-06,-0.000237656,14.175
-4.877e-06,-0.000241875,14.0156
-4.876e-06,-0.0002425,14.1156
-4.875e-06,-0.000233906,14.1
-4.874e-06,-0.000226875,14.1906
-4.873e-06,-0.000224531,14.05
-4.872e-06,-0.000230938,14.1063
-4.871e-06,-0.000227656,14.0906
-4.870e-06,-0.000227656,14.1656
-4.869e-06,-0.000228125,14.0688
-4.868e-06,-0.000225625,14.1438
-4.867e-06,-0.000228594,14.1344
-4.866e-06,-0.000231406,14.2031
-4.865e-06,-0.000227188,14.05
-4.864e-06,-0.000222656,14.0531
-4.863e-06,-0.000216563,14.0781
-4.862e-06,-0.000224219,14.0813
-4.861e-06,-0.000222344,14.0125
-4.860e-06,-0.000207969,14.1094
-4.859e-06,-0.000202188,14.0531
-4.858e-06,-0.000200781,14.1094
-4.857e-06,-0.000203438,14.0656
-4.856e-06,-0.000198906,14.1031
-4.855e-06,-0.000190938,14.0594
-4.854e-06,-0.000190469,14.1063
-4.853e-06,-0.000191563,14.0938
-4.852e-06,-0.000186406,14.2156
-4.851e-06,-0.000184531,14.0344
-4.850e-06,-0.000178125,14.1156
-4.849e-06,-0.000172969,14.0813
-4.848e-06,-0.000173438,14.1031
-4.847e-06,-0.000168906,14.0344
-4.846e-06,-0.000157344,14.225
-4.845e-06,-0.000152813,14.0688
-4.844e-06,-0.000146094,14.0875
-4.843e-06,-0.000153594,14.0469
-4.842e-06,-0.000155625,14.1688
-4.841e-06,-0.000148281,14.0594
-4.840e-06,-0.000149219,14.1688
-4.839e-06,-0.000145469,14.1
-4.838e-06,-0.000147031,14.15
-4.837e-06,-0.000135469,14.1094
-4.836e-06,-0.000135781,14.1188
-4.835e-06,-0.000142031,14.05
-4.834e-06,-0.000135938,14.1594
-4.833e-06,-0.000138125,14.0906
-4.832e-06,-0.000134531,14.0844
-4.831e-06,-0.000126875,14.1
-4.830e-06,-0.000126094,14.1094
-4.829e-06,-0.000122813,14.0656
-4.828e-06,-0.000117656,14.1281
-4.827e-06,-0.0001175,14.1
-4.826e-06,-0.000119375,14.125
-4.825e-06,-0.000116406,14.075
-4.824e-06,-0.0001175,14.1031
-4.823e-06,-0.0001175,14.0688
-4.822e-06,-0.000115,14.0938
-4.821e-06,-0.000111719,14.0438
-4.820e-06,-0.000107656,14.1781
-4.819e-06,-0.000106094,14.0281
-4.818e-06,-0.000104688,14.0844
-4.817e-06,-9.5625e-05,14.0438
-4.816e-06,-9.95313e-05,14.0531
-4.815e-06,-9.90625e-05,14.025
-4.814e-06,-9.01563e-05,14.1625
-4.813e-06,-8.53125e-05,14.025
-4.812e-06,-7.90625e-05,14.0938
-4.811e-06,-7.71875e-05,14.0719
-4.810e-06,-7.48437e-05,14.175
-4.809e-06,-6.9375e-05,14.0719
-4.808e-06,-7.0625e-05,14.0906
-4.807e-06,-7.10938e-05,14.1094
-4.806e-06,-7.42188e-05,14.1125
-4.805e-06,-6.35938e-05,14.1188
-4.804e-06,-5.25e-05,14.1219
-4.803e-06,-4.95313e-05,14.0875
-4.802e-06,-4.90625e-05,14.1281
-4.801e-06,-4.20313e-05,14.0656
-4.800e-06,-3.98438e-05,14.0594
-4.799e-06,-3.90625e-05,14.1094
-4.798e-06,-3.89063e-05,14.0906
-4.797e-06,-3.375e-05,14.0594
-4.796e-06,-2.6875e-05,14.1844
-4.795e-06,-3.53125e-05,14.0563
-4.794e-06,-3.45313e-05,14.1219
-4.793e-06,-2.89063e-05,14.0688
-4.792e-06,-2.8125e-05,14.0813
-4.791e-06,-3.09375e-05,14.0969
-4.790e-06,-3.21875e-05,14.0875
-4.789e-06,-2.89063e-05,14.0906
-4.788e-06,-2.82813e-05,14.1531
-4.787e-06,-2.67188e-05,14.0406
-4.786e-06,-1.57813e-05,14.125
-4.785e-06,-8.90625e-06,14.1
-4.784e-06,-1.3125e-05,14.1
-4.783e-06,-9.0625e-06,14.0344
-4.782e-06,-1.09375e-06,14.2344
-4.781e-06,-8.125e-06,14.0625
-4.780e-06,-1.40625e-06,14.0844
-4.779e-06,8.75e-06,14.0094
-4.778e-06,1.20313e-05,14.2188
-4.777e-06,1.60938e-05,13.9969
-4.776e-06,1.32813e-05,14.1313
-4.775e-06,1.82813e-05,14.0375
-4.774e-06,2.07813e-05,14.0688
-4.773e-06,3.125e-05,14.1281
-4.772e-06,3.01563e-05,14.1094
-4.771e-06,2.76563e-05,14.1313
-4.770e-06,3.39063e-05,14.0844
-4.769e-06,3.48438e-05,14.0781
-4.768e-06,4.0625e-05,14.0563
-4.767e-06,3.85938e-05,14.1125
-4.766e-06,3.59375e-05,14.0813
-4.765e-06,3.625e-05,14.0406
-4.764e-06,4.82813e-05,14.1094
-4.763e-06,5.09375e-05,14.1125
-4.762e-06,4.48438e-05,14.0938
-4.761e-06,5.34375e-05,14.0469
-4.760e-06,4.96875e-05,14.0938
-4.759e-06,5.14063e-05,14.0906
-4.758e-06,5.32813e-05,14.0563
-4.757e-06,5.875e-05,14.0594
-4.756e-06,6e-05,14.2406
-4.755e-06,5.60938e-05,14.0094
-4.754e-06,6.32813e-05,14.1156
-4.753e-06,7.1875e-05,14.0563
-4.752e-06,7.9375e-05,14.0563
-4.751e-06,8.76563e-05,14.0281
-4.750e-06,9.34375e-05,14.175
-4.749e-06,9.15625e-05,14.0656
-4.748e-06,9.625e-05,14.0688
-4.747e-06,9.25e-05,14.025
-4.746e-06,9.98438e-05,14.1531
-4.745e-06,9.79688e-05,14.0438
-4.744e-06,9.23438e-05,14.0875
-4.743e-06,9.76563e-05,14.0938
-4.742e-06,9.4375e-05,14.1219
-4.741e-06,9.85938e-05,14.0906
-4.740e-06,0.000102813,14.1
-4.739e-06,0.000115781,14.0438
-4.738e-06,0.000120938,14.0938
-4.737e-06,0.0001225,14.0281
-4.736e-06,0.000129062,14.1188
-4.735e-06,0.000133125,14.0188
-4.734e-06,0.000124063,14.1063
-4.733e-06,0.000122813,14.0375
-4.732e-06,0.000129219,14.0625
-4.731e-06,0.000125156,14.0438
-4.730e-06,0.000121406,14.0938
-4.729e-06,0.000129219,13.9906
-4.728e-06,0.00013375,14.0938
-4.727e-06,0.000145313,14.0719
-4.726e-06,0.000146563,14.0625
-4.725e-06,0.000152344,14.0719
-4.724e-06,0.000159063,14.2219
-4.723e-06,0.000155781,14.05
-4.722e-06,0.000163594,14.15
-4.721e-06,0.000157969,14.0312
-4.720e-06,0.000151875,14.0656
-4.719e-06,0.000158438,14.0125
-4.718e-06,0.000170625,14.2156
-4.717e-06,0.000165938,14.0281
-4.716e-06,0.000172344,14.1156
-4.715e-06,0.000182813,14.0469
-4.714e-06,0.000183594,14.1813
-4.713e-06,0.000186094,14.0688
-4.712e-06,0.000185313,14.1094
-4.711e-06,0.000184063,14.1156
-4.710e-06,0.000177344,14.0781
-4.709e-06,0.0001875,14.0938
-4.708e-06,0.000185781,14.1063
-4.707e-06,0.00018875,14.1594
-4.706e-06,0.000189844,14.1094
-4.705e-06,0.000188281,14.0625
-4.704e-06,0.000187188,14.0312
-4.703e-06,0.000190938,13.9875
-4.702e-06,0.000196719,14.1125
-4.701e-06,0.00020125,14.1094
-4.700e-06,0.000203438,14.1094
-4.699e-06,0.000197813,13.975
-4.698e-06,0.000199063,13.9563
-4.697e-06,0.000209844,13.6125
-4.696e-06,0.000214688,13.1031
-4.695e-06,0.000222813,12.2188
-4.694e-06,0.000224063,10.8656
-4.693e-06,0.000235625,8.93125
-4.692e-06,0.000244375,6.54688
-4.691e-06,0.000234844,3.6
-4.690e-06,0.0002325,0.875
-4.689e-06,0.000240781,-1.57812
-4.688e-06,0.000238906,-3.96875
-4.687e-06,0.00024375,-6.13125
-4.686e-06,0.00024875,-7.675
-4.685e-06,0.000242656,-9.0875
-4.684e-06,0.00023875,-9.69375
-4.683e-06,0.000240156,-10.0188
-4.682e-06,0.000241406,-9.87188
-4.681e-06,0.00025,-9.43438
-4.680e-06,0.000247344,-8.91875
-4.679e-06,0.000251719,-8.21563
-4.678e-06,0.000251875,-7.60938
-4.677e-06,0.000262187,-7.09063
-4.676e-06,0.000265156,-6.70938
-4.675e-06,0.000265156,-6.52188
-4.674e-06,0.000265625,-6.44063
-4.673e-06,0.000263594,-6.63125
-4.672e-06,0.000268281,-6.7875
-4.671e-06,0.000266094,-7.10313
-4.670e-06,0.000271719,-7.50625
-4.669e-06,0.000279219,-8.14375
-4.668e-06,0.000284531,-8.7625
-4.667e-06,0.000285938,-9.7875
-4.666e-06,0.000287969,-10.5438
-4.665e-06,0.00028125,-11.5375
-4.664e-06,0.000285938,-12.3531
-4.663e-06,0.000288281,-13.0312
-4.662e-06,0.000278438,-13.6375
-4.661e-06,0.000279531,-14.0781
-4.660e-06,0.000293281,-14.1781
-4.659e-06,0.00029125,-14.2688
-4.658e-06,0.000299063,-14.2563
-4.657e-06,0.000310781,-14.275
-4.656e-06,0.000312813,-14
-4.655e-06,0.000317344,-13.8813
-4.654e-06,0.000317031,-13.4156
-4.653e-06,0.000299375,-13.4
-4.652e-06,0.000305313,-13.05
-4.651e-06,0.000309688,-12.9656
-4.650e-06,0.000307344,-12.7406
-4.649e-06,0.000309063,-12.6219
-4.648e-06,0.000305938,-12.625
-4.647e-06,0.000310469,-12.7219
-4.646e-06,0.000307188,-12.8125
-4.645e-06,0.000315625,-12.8656
-4.644e-06,0.000314688,-13.0938
-4.643e-06,0.000323438,-13.3906
-4.642e-06,0.000328438,-13.5406
-4.641e-06,0.000330313,-13.9125
-4.640e-06,0.000334063,-14.0969
-4.639e-06,0.0003325,-14.3625
-4.638e-06,0.000337969,-14.5813
-4.637e-06,0.000337656,-14.6469
-4.636e-06,0.000343906,-14.6094
-4.635e-06,0.000342656,-14.7469
-4.634e-06,0.000342188,-14.7313
-4.633e-06,0.000345781,-14.7469
-4.632e-06,0.000343125,-14.5813
-4.631e-06,0.000350156,-14.575
-4.630e-06,0.000354531,-14.5281
-4.629e-06,0.000367344,-14.3844
-4.628e-06,0.000373281,-14.2031
-4.627e-06,0.000365781,-14.1094
-4.626e-06,0.000365625,-14.1031
-4.625e-06,0.000370781,-14.1063
-4.624e-06,0.000376563,-14.0469
-4.623e-06,0.000377344,-13.9719
-4.622e-06,0.000388281,-13.9281
-4.621e-06,0.000384531,-14.1313
-4.620e-06,0.000392188,-14.0656
-4.619e-06,0.000386094,-14.2625
-4.618e-06,0.000386094,-14.2375
-4.617e-06,0.000394375,-14.3
-4.616e-06,0.000393594,-14.3938
-4.615e-06,0.000396406,-14.5219
-4.614e-06,0.000394531,-14.6063
-4.613e-06,0.000395156,-14.6313
-4.612e-06,0.000390938,-14.6156
-4.611e-06,0.000394844,-14.6375
-4.610e-06,0.000395,-14.7156
-4.609e-06,0.000396875,-14.6438
-4.608e-06,0.000401563,-14.6531
-4.607e-06,0.00040625,-14.6562
-4.606e-06,0.000404375,-14.6438
-4.605e-06,0.000403906,-14.5688
-4.604e-06,0.000403281,-14.2906
-4.603e-06,0.000403594,-14.4094
-4.602e-06,0.000414531,-14.3906
-4.601e-06,0.000418594,-14.4094
-4.600e-06,0.000405469,-14.325
-4.599e-06,0.000407656,-14.3031
-4.598e-06,0.000414688,-14.3688
-4.597e-06,0.000415938,-14.3656
-4.596e-06,0.00041875,-14.3063
-4.595e-06,0.000417344,-14.4062
-4.594e-06,0.000422656,-14.3938
-4.593e-06,0.000425469,-14.5312
-4.592e-06,0.000426719,-14.4906
-4.591e-06,0.000435156,-14.5844
-4.590e-06,0.000435,-14.475
-4.589e-06,0.000431094,-14.6875
-4.588e-06,0.000434531,-14.5531
-4.587e-06,0.000429375,-14.675
-4.586e-06,0.000431094,-14.5594
-4.585e-06,0.000436719,-14.6313
-4.584e-06,0.000441094,-14.6313
-4.583e-06,0.0004475,-14.6438
-4.582e-06,0.000438281,-14.5969
-4.581e-06,0.000447031,-14.5625
-4.580e-06,0.00044,-14.6094
-4.579e-06,0.000449688,-14.5688
-4.578e-06,0.00045375,-14.4531
-4.577e-06,0.000449219,-14.55
-4.576e-06,0.00045375,-14.425
-4.575e-06,0.000452344,-14.5781
-4.574e-06,0.000451719,-14.6125
-4.573e-06,0.000459844,-14.5469
-4.572e-06,0.000467656,-14.3625
-4.571e-06,0.000462813,-14.5781
-4.570e-06,0.000458906,-14.4938
-4.569e-06,0.00046,-14.5563
-4.568e-06,0.000452656,-14.5344
-4.567e-06,0.000456875,-14.5781
-4.566e-06,0.00046125,-14.5719
-4.565e-06,0.000464688,-14.6844
-4.564e-06,0.000476719,-14.5375
-4.563e-06,0.000475156,-14.6938
-4.562e-06,0.000470938,-14.6156
-4.561e-06,0.000470313,-14.6125
-4.560e-06,0.000467031,-14.6875
-4.559e-06,0.000467813,-14.6656
-4.558e-06,0.000478281,-14.5406
-4.557e-06,0.000476406,-14.6813
-4.556e-06,0.000476406,-14.5563
-4.555e-06,0.000479375,-14.6188
-4.554e-06,0.000480469,-14.5469
-4.553e-06,0.000486875,-14.6156
-4.552e-06,0.000489375,-14.5969
-4.551e-06,0.000488438,-14.5469
-4.550e-06,0.000487031,-14.5906
-4.549e-06,0.0005,-14.6
-4.548e-06,0.00049875,-14.5906
-4.547e-06,0.000502031,-14.5219
-4.546e-06,0.000495313,-14.5531
-4.545e-06,0.000493594,-14.6188
-4.544e-06,0.000497812,-14.6469
-4.543e-06,0.000495156,-14.5906
-4.542e-06,0.000488438,-14.6875
-4.541e-06,0.000490313,-14.5844
-4.540e-06,0.000493906,-14.45
-4.539e-06,0.000486563,-14.6219
-4.538e-06,0.0004925,-14.5875
-4.537e-06,0.000495469,-14.6688
-4.536e-06,0.000497188,-14.6719
-4.535e-06,0.000503281,-14.6313
-4.534e-06,0.00049375,-14.6656
-4.533e-06,0.000490781,-14.6469
-4.532e-06,0.000502969,-14.5344
-4.531e-06,0.000497188,-14.7281
-4.530e-06,0.000496563,-14.5594
-4.529e-06,0.000498125,-14.5813
-4.528e-06,0.000500625,-14.6344
-4.527e-06,0.000509688,-14.6719
-4.526e-06,0.000505313,-14.4469
-4.525e-06,0.000501719,-14.6781
-4.524e-06,0.000515156,-14.5719
-4.523e-06,0.0005125,-14.65
-4.522e-06,0.000515625,-14.5563
-4.521e-06,0.000516406,-14.6125
-4.520e-06,0.000513594,-14.6406
-4.519e-06,0.000512656,-14.6438
-4.518e-06,0.000504844,-14.5469
-4.517e-06,0.000513906,-14.5719
-4.516e-06,0.00051125,-14.6656
-4.515e-06,0.00051375,-14.5688
-4.514e-06,0.000516719,-14.6031
-4.513e-06,0.000516875,-14.6188
-4.512e-06,0.000512656,-14.6
-4.511e-06,0.00051375,-14.6313
-4.510e-06,0.000512656,-14.6875
-4.509e-06,0.000517031,-14.6094
-4.508e-06,0.000516719,-14.5188
-4.507e-06,0.000513438,-14.6719
-4.506e-06,0.000524531,-14.6
-4.505e-06,0.000529687,-14.6781
-4.504e-06,0.000529219,-14.6406
-4.503e-06,0.000525,-14.5719
-4.502e-06,0.000522031,-14.6875
-4.501e-06,0.000527188,-14.7
-4.500e-06,0.000528906,-14.5469
-4.499e-06,0.000526406,-14.7063
-4.498e-06,0.000517031,-14.6156
-4.497e-06,0.000519219,-14.6094
-4.496e-06,0.000522969,-14.6594
-4.495e-06,0.00051875,-14.7688
-4.494e-06,0.000524531,-14.5312
-4.493e-06,0.000524219,-14.6875
-4.492e-06,0.000526719,-14.5438
-4.491e-06,0.000523438,-14.6875
-4.490e-06,0.000528438,-14.5625
-4.489e-06,0.000529063,-14.65
-4.488e-06,0.000530625,-14.6344
-4.487e-06,0.000540469,-14.6656
-4.486e-06,0.000535,-14.6
-4.485e-06,0.000537813,-14.6531
-4.484e-06,0.000535313,-14.6281
-4.483e-06,0.000530469,-14.5563
-4.482e-06,0.00053125,-14.6188
-4.481e-06,0.000528438,-14.6562
-4.480e-06,0.000538125,-14.6438
-4.479e-06,0.000536094,-14.6938
-4.478e-06,0.000529375,-14.7063
-4.477e-06,0.000530938,-14.5813
-4.476e-06,0.000535156,-14.5438
-4.475e-06,0.00053625,-14.6375
-4.474e-06,0.000537344,-14.6125
-4.473e-06,0.00053375,-14.6562
-4.472e-06,0.000538906,-14.5938
-4.471e-06,0.000551719,-14.6188
-4.470e-06,0.000544844,-14.6969
-4.469e-06,0.000542656,-14.6219
-4.468e-06,0.000537344,-14.5625
-4.467e-06,0.000530469,-14.7281
-4.466e-06,0.000530313,-14.6656
-4.465e-06,0.000533438,-14.6344
-4.464e-06,0.0005325,-14.6531
-4.463e-06,0.000532969,-14.7063
-4.462e-06,0.000537188,-14.5281
-4.461e-06,0.000536094,-14.6625
-4.460e-06,0.000541563,-14.6375
-4.459e-06,0.000541406,-14.6906
-4.458e-06,0.000550156,-14.5813
-4.457e-06,0.000550156,-14.6781
-4.456e-06,0.000552813,-14.6594
-4.455e-06,0.000551875,-14.6406
-4.454e-06,0.000544219,-14.6188
-4.453e-06,0.00054875,-14.6313
-4.452e-06,0.000544219,-14.6844
-4.451e-06,0.000542188,-14.5781
-4.450e-06,0.000540312,-14.6156
-4.449e-06,0.000544375,-14.6469
-4.448e-06,0.000550469,-14.6594
-4.447e-06,0.000539063,-14.6469
-4.446e-06,0.000535781,-14.6813
-4.445e-06,0.000541719,-14.6156
-4.444e-06,0.000541406,-14.5438
-4.443e-06,0.000532969,-14.6531
-4.442e-06,0.000536719,-14.5188
-4.441e-06,0.000533281,-14.6469
-4.440e-06,0.000533906,-14.5875
-4.439e-06,0.000537813,-14.6406
-4.438e-06,0.000526094,-14.7031
-4.437e-06,0.0005325,-14.6906
-4.436e-06,0.000539375,-14.5188
-4.435e-06,0.000539063,-14.7438
-4.434e-06,0.000537344,-14.6656
-4.433e-06,0.000543438,-14.5656
-4.432e-06,0.000540312,-14.6875
-4.431e-06,0.000536094,-14.6625
-4.430e-06,0.000534844,-14.5719
-4.429e-06,0.000539844,-14.6844
-4.428e-06,0.000546875,-14.5312
-4.427e-06,0.000536406,-14.6438
-4.426e-06,0.000536563,-14.5781
-4.425e-06,0.000538594,-14.6406
-4.424e-06,0.000535469,-14.6562
-4.423e-06,0.000538594,-14.6344
-4.422e-06,0.000530313,-14.6219
-4.421e-06,0.000537188,-14.6094
-4.420e-06,0.000532344,-14.6531
-4.419e-06,0.000534688,-14.6406
-4.418e-06,0.000536563,-14.675
-4.417e-06,0.000536563,-14.6781
-4.416e-06,0.000533438,-14.7125
-4.415e-06,0.000530313,-14.6531
-4.414e-06,0.000525938,-14.6656
-4.413e-06,0.000531719,-14.625
-4.412e-06,0.000533594,-14.5563
-4.411e-06,0.000525,-14.6094
-4.410e-06,0.000520625,-14.5406
-4.409e-06,0.0005125,-14.7375
-4.408e-06,0.000515625,-14.6156
-4.407e-06,0.000519062,-14.5531
-4.406e-06,0.000514375,-14.6688
-4.405e-06,0.000513125,-14.6969
-4.404e-06,0.000518438,-14.4906
-4.403e-06,0.000511719,-14.7281
-4.402e-06,0.000513125,-14.6031
-4.401e-06,0.000516406,-14.6094
-4.400e-06,0.000513125,-14.6469
-4.399e-06,0.000518125,-14.6844
-4.398e-06,0.000516406,-14.5656
-4.397e-06,0.000504063,-14.6875
-4.396e-06,0.000505625,-14.5969
-4.395e-06,0.000510625,-14.6531
-4.394e-06,0.000517969,-14.5312
-4.393e-06,0.000520781,-14.6625
-4.392e-06,0.000521719,-14.65
-4.391e-06,0.000520625,-14.5625
-4.390e-06,0.000515938,-14.5938
-4.389e-06,0.000516406,-14.6219
-4.388e-06,0.00051125,-14.65
-4.387e-06,0.000508437,-14.5625
-4.386e-06,0.000510156,-14.6219
-4.385e-06,0.0005075,-14.6656
-4.384e-06,0.000520938,-14.6781
-4.383e-06,0.000524219,-14.6813
-4.382e-06,0.000516406,-14.7313
-4.381e-06,0.00050875,-14.6094
-4.380e-06,0.000511094,-14.5063
-4.379e-06,0.000506875,-14.6406
-4.378e-06,0.000501094,-14.6094
-4.377e-06,0.000502031,-14.6688
-4.376e-06,0.000504375,-14.6063
-4.375e-06,0.000505469,-14.625
-4.374e-06,0.000487656,-14.6938
-4.373e-06,0.000497031,-14.6813
-4.372e-06,0.000499688,-14.5719
-4.371e-06,0.000485938,-14.7188
-4.370e-06,0.000487344,-14.6406
-4.369e-06,0.000492031,-14.6344
-4.368e-06,0.000487969,-14.675
-4.367e-06,0.000489687,-14.6031
-4.366e-06,0.000479219,-14.5906
-4.365e-06,0.000473438,-14.7
-4.364e-06,0.00047625,-14.5531
-4.363e-06,0.000471875,-14.6375
-4.362e-06,0.000480156,-14.5813
-4.361e-06,0.000484063,-14.6031
-4.360e-06,0.000476094,-14.6344
-4.359e-06,0.000474063,-14.6656
-4.358e-06,0.000481563,-14.625
-4.357e-06,0.000484531,-14.6188
-4.356e-06,0.000472188,-14.6281
-4.355e-06,0.000478906,-14.5438
-4.354e-06,0.000477344,-14.65
-4.353e-06,0.0004725,-14.65
-4.352e-06,0.000466094,-14.6063
-4.351e-06,0.000465313,-14.6688
-4.350e-06,0.000458281,-14.6531
-4.349e-06,0.000459375,-14.6156
-4.348e-06,0.000466563,-14.4844
-4.347e-06,0.000462656,-14.6844
-4.346e-06,0.000461406,-14.6031
-4.345e-06,0.00046125,-14.6406
-4.344e-06,0.000462031,-14.6594
-4.343e-06,0.0004625,-14.5781
-4.342e-06,0.000454375,-14.6531
-4.341e-06,0.000454688,-14.6469
-4.340e-06,0.000458281,-14.5312
-4.339e-06,0.000448906,-14.725
-4.338e-06,0.000450469,-14.6313
-4.337e-06,0.000452813,-14.5813
-4.336e-06,0.000449375,-14.675
-4.335e-06,0.000453594,-14.6719
-4.334e-06,0.00046,-14.5312
-4.333e-06,0.000454844,-14.6906
-4.332e-06,0.000446094,-14.5656
-4.331e-06,0.000449375,-14.65
-4.330e-06,0.000450938,-14.5531
-4.329e-06,0.000444844,-14.6438
-4.328e-06,0.000440938,-14.6594
-4.327e-06,0.000436406,-14.575
-4.326e-06,0.000427344,-14.6063
-4.325e-06,0.000430625,-14.6156
-4.324e-06,0.000422031,-14.6406
-4.323e-06,0.000421406,-14.5906
-4.322e-06,0.000416719,-14.6281
-4.321e-06,0.000410938,-14.6
-4.320e-06,0.000411094,-14.5594
-4.319e-06,0.000409219,-14.6531
-4.318e-06,0.000398438,-14.6906
-4.317e-06,0.00040625,-14.5719
-4.316e-06,0.000409375,-14.4938
-4.315e-06,0.000403906,-14.6406
-4.314e-06,0.000399531,-14.6313
-4.313e-06,0.000397969,-14.6438
-4.312e-06,0.000397656,-14.6688
-4.311e-06,0.000411406,-14.6063
-4.310e-06,0.000404531,-14.6625
-4.309e-06,0.000402031,-14.5875
-4.308e-06,0.000399375,-14.5469
-4.307e-06,0.000400938,-14.7094
-4.306e-06,0.000400781,-14.5375
-4.305e-06,0.000398281,-14.6156
-4.304e-06,0.000395469,-14.6562
-4.303e-06,0.000398906,-14.65
-4.302e-06,0.000394375,-14.5906
-4.301e-06,0.00038875,-14.6969
-4.300e-06,0.000395156,-14.5469
