TIME,CH2,CH3
0.0,0.6690566685811457,0.2811127298716292
0.0010000000000004985,0.6676270031645212,0.2247398911459908
0.00200000000000015,0.66569140849353,0.19048661315594156
0.003000000000000649,0.6646798315258398,0.17062041287556007
0.0040000000000003,0.6629202000067569,0.1666483410758954
0.005000000000000799,0.6612703694944648,0.17169589598394677
0.00600000000000045,0.6595546583780982,0.19134562522334309
0.007000000000000102,0.6583009561133821,0.2092776739327634
0.0080000000000006,0.6564754439902248,0.2349404876439704
0.009000000000000253,0.6549576562271247,0.2523354820088512
0.010000000000000751,0.6544739687151593,0.2684419582726298
0.011000000000000402,0.6525161323017669,0.2777838863080348
0.012000000000000052,0.6523182089485005,0.28744777206630195
0.013000000000000553,0.6501846909242428,0.2848707358640974
0.014000000000000203,0.6482271360518935,0.27917960911514883
0.015000000000000704,0.646643467684719,0.27499209708897987
0.016000000000000354,0.6449719585121119,0.2641468979356222
0.017000000000000005,0.6435420115544442,0.24288634926743446
0.018000000000000505,0.6411886099755622,0.21894155969103055
0.019000000000000156,0.6413426129261123,0.19413741444239807
0.020000000000000656,0.6386150433010124,0.16740083564693917
0.021000000000000307,0.6377132673401128,0.13314687044723603
0.022000000000000804,0.6354699483090643,0.10479947222298575
0.023000000000000454,0.6349198171109384,0.07892259270458228
0.024000000000000105,0.6334681914929557,0.05497677231369745
0.02500000000000061,0.6315325968219646,0.03822603699936773
0.02600000000000026,0.62994892845479,0.03103095192281262
0.027000000000000756,0.627749529826458,0.019757277550235
0.028000000000000407,0.6266937509150083,0.01846875944913273
0.02900000000000006,0.6257477730103493,0.02147530168503807
0.030000000000000554,0.6246700338975414,0.02641633909673159
0.031000000000000208,0.6221626293681092,0.0340374941587179
0.03200000000000071,0.6210409698525851,0.038119519503009944
0.03300000000000036,0.6192813383335022,0.04713914621072597
0.03400000000000001,0.6174335844679436,0.05626529041479972
0.03500000000000051,0.6157840354966946,0.06496192858517273
0.03600000000000016,0.6142223273308782,0.06818494186206324
0.03700000000000066,0.6118027636068786,0.07269303719178642
0.03800000000000031,0.6114947577057782,0.07709805107342148
0.03900000000000081,0.609405160084237,0.07612908546139256
0.04000000000000046,0.6074918071556471,0.07237348470271307
0.04100000000000012,0.6061280223430972,0.0688274828884796
0.04200000000000061,0.6052701667849139,0.06260136342395335
0.04300000000000026,0.6035324954671891,0.05508672585832483
0.04400000000000076,0.6024986767570976,0.047781687237142274
0.045000000000000415,0.6006731646339403,0.03586547183814835
0.04600000000000006,0.5979675552101984,0.028563869265235395
0.04700000000000057,0.5970438190479408,0.022334313752439546
0.04800000000000021,0.5951963467234253,0.01578520575057034
