TIME,CH2,CH3
-4.774e-06,-0.00638984,-15.0938
-4.773e-06,-0.00643359,-15.1031
-4.772e-06,-0.00648359,-15.05
-4.771e-06,-0.00653672,-15.1188
-4.770e-06,-0.00661875,-15.0844
-4.769e-06,-0.00663281,-15.1969
-4.768e-06,-0.00667734,-14.9906
-4.767e-06,-0.00672969,-15.1094
-4.766e-06,-0.00681094,-15.1219
-4.765e-06,-0.00686094,-15.1094
-4.764e-06,-0.00686641,-14.9188
-4.763e-06,-0.006975,-15.0844
-4.762e-06,-0.00699141,-15.1281
-4.761e-06,-0.0070375,-15.1125
-4.760e-06,-0.00709531,-15.0844
-4.759e-06,-0.00713438,-15.0219
-4.758e-06,-0.00720469,-15.0031
-4.757e-06,-0.00723984,-15.0688
-4.756e-06,-0.00728281,-15.0875
-4.755e-06,-0.00738594,-15.0469
-4.754e-06,-0.00742344,-15.025
-4.753e-06,-0.0074875,-15.1188
-4.752e-06,-0.00753984,-15.1562
-4.751e-06,-0.00759141,-15.0188
-4.750e-06,-0.00762344,-14.9781
-4.749e-06,-0.00771641,-15.1781
-4.748e-06,-0.00773047,-15.0438
-4.747e-06,-0.00776875,-15.1562
-4.746e-06,-0.00783125,-15.0344
-4.745e-06,-0.00786875,-15.0219
-4.744e-06,-0.00791719,-15.0594
-4.743e-06,-0.00797656,-15.1281
-4.742e-06,-0.00802813,-15.0938
-4.741e-06,-0.00806875,-15.0625
-4.740e-06,-0.00810391,-15.0281
-4.739e-06,-0.00815547,-15.1188
-4.738e-06,-0.00821094,-15.1188
-4.737e-06,-0.00828203,-15.1531
-4.736e-06,-0.00829609,-15.0125
-4.735e-06,-0.00841172,-15.1344
-4.734e-06,-0.00841719,-15.1281
-4.733e-06,-0.00845781,-15.1
-4.732e-06,-0.00852266,-14.9844
-4.731e-06,-0.00856172,-15.0469
-4.730e-06,-0.00863516,-15.1313
-4.729e-06,-0.00867813,-15.1281
-4.728e-06,-0.00874922,-15.0406
-4.727e-06,-0.00878125,-15.0875
-4.726e-06,-0.00882344,-15.0406
-4.725e-06,-0.00885781,-15.0563
-4.724e-06,-0.00890312,-15.0719
-4.723e-06,-0.00898438,-15.0563
-4.722e-06,-0.00900703,-15.0594
-4.721e-06,-0.0090375,-15.0969
-4.720e-06,-0.00911016,-15.0906
-4.719e-06,-0.00913281,-15.0344
-4.718e-06,-0.00917734,-14.9656
-4.717e-06,-0.00925859,-15.1906
-4.716e-06,-0.00927422,-15.0688
-4.715e-06,-0.00934375,-15.1156
-4.714e-06,-0.00938281,-15.0375
-4.713e-06,-0.00944609,-15.025
-4.712e-06,-0.00947266,-15.0656
-4.711e-06,-0.0095125,-15.0844
-4.710e-06,-0.00955,-15.0656
-4.709e-06,-0.00960313,-15.0656
-4.708e-06,-0.0096625,-15.0375
-4.707e-06,-0.00972578,-15.1
-4.706e-06,-0.00971563,-15.0656
-4.705e-06,-0.00983672,-15.1375
-4.704e-06,-0.0098625,-14.9875
-4.703e-06,-0.00989844,-15.1188
-4.702e-06,-0.00994766,-15.0906
-4.701e-06,-0.00999375,-15.1063
-4.700e-06,-0.0100063,-14.9094
-4.699e-06,-0.010082,-15.1
-4.698e-06,-0.0101289,-15.0719
-4.697e-06,-0.0101594,-15.1219
-4.696e-06,-0.0101969,-15.0719
-4.695e-06,-0.0102523,-15.1156
-4.694e-06,-0.010332,-15.0469
-4.693e-06,-0.0103766,-15.0375
-4.692e-06,-0.0104281,-15.0594
-4.691e-06,-0.0104734,-15.0531
-4.690e-06,-0.0104969,-15.0625
-4.689e-06,-0.0105531,-15.1281
-4.688e-06,-0.0105789,-15.1844
-4.687e-06,-0.0106508,-15.0688
-4.686e-06,-0.010675,-14.9875
-4.685e-06,-0.0107437,-15.1938
-4.684e-06,-0.0107898,-15.1406
-4.683e-06,-0.0108406,-15.125
-4.682e-06,-0.0108656,-15.05
-4.681e-06,-0.0108695,-15.0563
-4.680e-06,-0.0109609,-15.0594
-4.679e-06,-0.0109953,-15.0781
-4.678e-06,-0.01105,-15.1
-4.677e-06,-0.0110727,-15.0219
-4.676e-06,-0.0111531,-15.0969
-4.675e-06,-0.0111703,-15.1219
-4.674e-06,-0.0112352,-15.0719
-4.673e-06,-0.0112914,-15.1938
-4.672e-06,-0.0112844,-14.9406
-4.671e-06,-0.0113477,-15.0844
-4.670e-06,-0.0113781,-15.1531
-4.669e-06,-0.011425,-15.1125
-4.668e-06,-0.0114281,-14.9625
-4.667e-06,-0.0115289,-15.0625
-4.666e-06,-0.011568,-15.1156
-4.665e-06,-0.0116148,-15.1156
-4.664e-06,-0.0116602,-15.0656
-4.663e-06,-0.0116828,-15.0094
-4.662e-06,-0.0117359,-15.0219
-4.661e-06,-0.0117969,-15.0781
-4.660e-06,-0.0118172,-15.0531
-4.659e-06,-0.0118266,-15.0312
-4.658e-06,-0.0118656,-15.0438
-4.657e-06,-0.0119211,-15.0875
-4.656e-06,-0.0119898,-15.1594
-4.655e-06,-0.0120211,-15.0531
-4.654e-06,-0.0120328,-14.9594
-4.653e-06,-0.0121141,-15.1938
-4.652e-06,-0.012175,-15.1406
-4.651e-06,-0.0121641,-15.1344
-4.650e-06,-0.012257,-15.0938
-4.649e-06,-0.0122445,-14.9938
-4.648e-06,-0.0123031,-15.0375
-4.647e-06,-0.0123242,-15.1219
-4.646e-06,-0.0123859,-15.1125
-4.645e-06,-0.0124047,-14.9969
-4.644e-06,-0.0124445,-15.05
-4.643e-06,-0.012507,-15.075
-4.642e-06,-0.0125078,-15.0844
-4.641e-06,-0.0125766,-15.1313
-4.640e-06,-0.01265,-14.9969
-4.639e-06,-0.0126609,-15.1
-4.638e-06,-0.0127242,-15.0938
-4.637e-06,-0.0127258,-15.1438
-4.636e-06,-0.0127469,-14.9375
-4.635e-06,-0.0128586,-15.0938
-4.634e-06,-0.0128563,-15.0969
-4.633e-06,-0.0129203,-15.1031
-4.632e-06,-0.0129367,-15.0531
-4.631e-06,-0.0129781,-15.0656
-4.630e-06,-0.0130383,-15.0312
-4.629e-06,-0.0130477,-15.0469
-4.628e-06,-0.013068,-15.0281
-4.627e-06,-0.0131141,-15.0375
-4.626e-06,-0.0131742,-15.0094
-4.625e-06,-0.0132086,-15.1188
-4.624e-06,-0.0132422,-15.1469
-4.623e-06,-0.0132516,-15.0156
-4.622e-06,-0.0132906,-14.9563
-4.621e-06,-0.0133625,-15.2063
-4.620e-06,-0.0134063,-15.1063
-4.619e-06,-0.0134094,-15.1031
-4.618e-06,-0.0134398,-15.1063
-4.617e-06,-0.0134984,-15.0219
-4.616e-06,-0.0135656,-15.0438
-4.615e-06,-0.0135563,-15.1125
-4.614e-06,-0.0136031,-15.0969
-4.613e-06,-0.0136375,-15.0563
-4.612e-06,-0.0136734,-15.0719
-4.611e-06,-0.0136875,-15.0875
-4.610e-06,-0.0137227,-15.1063
-4.609e-06,-0.0137648,-15.15
-4.608e-06,-0.0137859,-14.9781
-4.607e-06,-0.0138578,-15.1031
-4.606e-06,-0.0139102,-15.1125
-4.605e-06,-0.0138867,-15.1344
-4.604e-06,-0.0139469,-14.9031
-4.603e-06,-0.0139586,-15.0438
-4.602e-06,-0.0140078,-15.0938
-4.601e-06,-0.0140484,-15.1375
-4.600e-06,-0.0140789,-15.0625
-4.599e-06,-0.014093,-15.025
-4.598e-06,-0.0141578,-15.0406
-4.597e-06,-0.0141578,-15.0438
-4.596e-06,-0.0142008,-15.0719
-4.595e-06,-0.0142219,-15.0188
-4.594e-06,-0.0143047,-15.0219
-4.593e-06,-0.0143383,-15.1188
-4.592e-06,-0.0143773,-15.0875
-4.591e-06,-0.0143812,-15.0094
-4.590e-06,-0.0144063,-14.975
-4.589e-06,-0.0144461,-15.1469
-4.588e-06,-0.0144641,-14.9906
-4.587e-06,-0.0144922,-15.0625
-4.586e-06,-0.0145367,-15.0156
-4.585e-06,-0.0145734,-15.0156
-4.584e-06,-0.0145961,-15.0656
-4.583e-06,-0.0146305,-15.1125
-4.582e-06,-0.0146656,-15.0625
-4.581e-06,-0.0146906,-14.9969
-4.580e-06,-0.0147313,-15.025
-4.579e-06,-0.0147469,-15.0938
-4.578e-06,-0.0147906,-15.1156
-4.577e-06,-0.014832,-15.1688
-4.576e-06,-0.01485,-14.9656
-4.575e-06,-0.0148898,-15.1125
-4.574e-06,-0.0149281,-15.2219
-4.573e-06,-0.0149789,-15.1469
-4.572e-06,-0.0149359,-14.8844
-4.571e-06,-0.0149945,-15.0563
-4.570e-06,-0.0150234,-15.1188
-4.569e-06,-0.0150445,-15.1313
-4.568e-06,-0.0150789,-15.075
-4.567e-06,-0.0150961,-15.0688
-4.566e-06,-0.0151492,-15.0219
-4.565e-06,-0.0151555,-15.0312
-4.564e-06,-0.0151992,-15.0844
-4.563e-06,-0.0152508,-15.0188
-4.562e-06,-0.0152547,-15.0063
-4.561e-06,-0.0152813,-15.0813
-4.560e-06,-0.0152984,-15.0594
-4.559e-06,-0.0153508,-15.025
-4.558e-06,-0.015325,-14.975
-4.557e-06,-0.0153969,-15.175
-4.556e-06,-0.0153953,-14.9719
-4.555e-06,-0.0154586,-15.0469
-4.554e-06,-0.0154898,-15.0188
-4.553e-06,-0.015468,-14.9938
-4.552e-06,-0.0155375,-15.0719
-4.551e-06,-0.0155477,-15.125
-4.550e-06,-0.0155602,-15.0656
-4.549e-06,-0.0155984,-14.9875
-4.548e-06,-0.0156234,-15.0719
-4.547e-06,-0.0156492,-15.0719
-4.546e-06,-0.0156711,-15.0625
-4.545e-06,-0.0157125,-15.1438
-4.544e-06,-0.0157234,-14.9906
-4.543e-06,-0.0157336,-15.0969
-4.542e-06,-0.0158156,-15.1688
-4.541e-06,-0.0158227,-15.1469
-4.540e-06,-0.0158211,-14.9313
-4.539e-06,-0.0158586,-15.0344
-4.538e-06,-0.0158688,-15.0844
-4.537e-06,-0.0159336,-15.1562
-4.536e-06,-0.0159414,-15.0531
-4.535e-06,-0.0159219,-15.0281
-4.534e-06,-0.0159922,-15.0344
-4.533e-06,-0.0159984,-15.0813
-4.532e-06,-0.0160094,-15.075
-4.531e-06,-0.0160328,-15.0531
-4.530e-06,-0.0160766,-15.0406
-4.529e-06,-0.0160898,-15.0844
-4.528e-06,-0.0161055,-15.0594
-4.527e-06,-0.0161055,-14.975
-4.526e-06,-0.0161469,-14.9813
-4.525e-06,-0.0161922,-15.1375
-4.524e-06,-0.0162125,-15.1031
-4.523e-06,-0.0162477,-15.0938
-4.522e-06,-0.0162586,-15.0531
-4.521e-06,-0.0162508,-15.0312
-4.520e-06,-0.016282,-15.0656
-4.519e-06,-0.0162914,-15.0906
-4.518e-06,-0.016343,-15.0469
-4.517e-06,-0.0163547,-14.9688
-4.516e-06,-0.0163703,-15.0875
-4.515e-06,-0.0163961,-15.0938
-4.514e-06,-0.016425,-15.0781
-4.513e-06,-0.0164148,-15.1594
-4.512e-06,-0.0164523,-14.9656
-4.511e-06,-0.0164883,-15.0844
-4.510e-06,-0.0164922,-15.1562
-4.509e-06,-0.0165109,-15.1531
-4.508e-06,-0.0165094,-14.9313
-4.507e-06,-0.0165578,-15.0719
-4.506e-06,-0.0165727,-15.0656
-4.505e-06,-0.0165977,-15.1406
-4.504e-06,-0.0166352,-15.025
-4.503e-06,-0.016618,-14.9875
-4.502e-06,-0.0166445,-15.0563
-4.501e-06,-0.0166578,-15.0844
-4.500e-06,-0.0166836,-15.0563
-4.499e-06,-0.0166945,-15.0031
-4.498e-06,-0.0167102,-15.05
-4.497e-06,-0.0167273,-15.1031
-4.496e-06,-0.0167602,-15.0594
-4.495e-06,-0.0167898,-15.0031
-4.494e-06,-0.0167773,-14.975
-4.493e-06,-0.0168414,-15.1844
-4.492e-06,-0.0168266,-15.0844
-4.491e-06,-0.0168227,-15.1844
-4.490e-06,-0.0168523,-15.0156
-4.489e-06,-0.0168703,-14.9969
-4.488e-06,-0.0168906,-15.125
-4.487e-06,-0.016882,-15.0625
-4.486e-06,-0.0169102,-14.9844
-4.485e-06,-0.016925,-15.0031
-4.484e-06,-0.0169742,-15.0344
-4.483e-06,-0.0169586,-15.0594
-4.482e-06,-0.016968,-15.0406
-4.481e-06,-0.0169992,-15.1438
-4.480e-06,-0.0169945,-14.9594
-4.479e-06,-0.0169938,-15.0938
-4.478e-06,-0.0170437,-15.1344
-4.477e-06,-0.0170289,-15.1344
-4.476e-06,-0.0170695,-14.925
-4.475e-06,-0.0170734,-15.0531
-4.474e-06,-0.0170969,-15.05
-4.473e-06,-0.0171008,-15.1313
-4.472e-06,-0.0171094,-15.0125
-4.471e-06,-0.0170992,-15.0188
-4.470e-06,-0.0171672,-15.0188
-4.469e-06,-0.0171703,-15.0531
-4.468e-06,-0.017182,-15.0312
-4.467e-06,-0.0171836,-15.0281
-4.466e-06,-0.0171914,-14.9969
-4.465e-06,-0.0172055,-15.0688
-4.464e-06,-0.0172234,-15.0531
-4.463e-06,-0.0172633,-14.9688
-4.462e-06,-0.0172289,-14.9688
-4.461e-06,-0.0172742,-15.1031
-4.460e-06,-0.0172875,-14.9906
-4.459e-06,-0.0172914,-15.1688
-4.458e-06,-0.0172938,-15.0281
-4.457e-06,-0.0173094,-14.9781
-4.456e-06,-0.0173492,-15.0563
-4.455e-06,-0.0173336,-15.0844
-4.454e-06,-0.0173805,-15.0594
-4.453e-06,-0.0173289,-15.0031
-4.452e-06,-0.0173578,-15.0563
-4.451e-06,-0.0173844,-15.1188
-4.450e-06,-0.0174094,-15.0594
-4.449e-06,-0.0174148,-15.1875
-4.448e-06,-0.017382,-14.9938
-4.447e-06,-0.0174148,-15.0312
-4.446e-06,-0.0174609,-15.0906
-4.445e-06,-0.0173961,-15.1094
-4.444e-06,-0.0174195,-14.9188
-4.443e-06,-0.0174438,-15.0469
-4.442e-06,-0.0174727,-15.0312
-4.441e-06,-0.0174766,-15.1156
-4.440e-06,-0.0174867,-15.0219
-4.439e-06,-0.0174609,-14.9938
-4.438e-06,-0.0175211,-15.0594
-4.437e-06,-0.0174891,-15.0813
-4.436e-06,-0.0175203,-15.0406
-4.435e-06,-0.0175,-15.0219
-4.434e-06,-0.0175266,-15.0406
-4.433e-06,-0.0175305,-15.0906
-4.432e-06,-0.0175383,-15.1156
-4.431e-06,-0.017543,-14.9875
-4.430e-06,-0.0175563,-15.0406
-4.429e-06,-0.0175766,-15.1469
-4.428e-06,-0.0175844,-15
-4.427e-06,-0.0175563,-15.1531
-4.426e-06,-0.0175641,-15.0063
-4.425e-06,-0.0175695,-15.0063
-4.424e-06,-0.0175953,-15.0594
-4.423e-06,-0.0175633,-15.0406
-4.422e-06,-0.0176078,-15.0063
-4.421e-06,-0.0175641,-14.9844
-4.420e-06,-0.0176039,-15.0625
-4.419e-06,-0.0175836,-15.0594
-4.418e-06,-0.0175961,-15.1
-4.417e-06,-0.0176102,-15.1656
-4.416e-06,-0.0175898,-14.9906
-4.415e-06,-0.0176242,-15.0688
-4.414e-06,-0.0176203,-15.1438
-4.413e-06,-0.0176516,-15.1344
-4.412e-06,-0.0176336,-14.9688
-4.411e-06,-0.0176492,-15.0594
-4.410e-06,-0.0176156,-15.0719
-4.409e-06,-0.0176633,-15.1188
-4.408e-06,-0.0176336,-15.0344
-4.407e-06,-0.0176406,-15.025
-4.406e-06,-0.0176602,-15.0156
-4.405e-06,-0.0176969,-15.0906
-4.404e-06,-0.0176328,-15.0312
-4.403e-06,-0.017693,-15.0563
-4.402e-06,-0.0176688,-15.0312
-4.401e-06,-0.0176813,-15.0875
-4.400e-06,-0.0176711,-15.05
-4.399e-06,-0.0176469,-15.0094
-4.398e-06,-0.0176703,-14.9844
-4.397e-06,-0.0176469,-15.1406
-4.396e-06,-0.0176805,-15
-4.395e-06,-0.0176633,-15.0781
-4.394e-06,-0.0176797,-14.9844
-4.393e-06,-0.0176836,-14.975
-4.392e-06,-0.0176938,-15.0406
-4.391e-06,-0.0176805,-15.0375
-4.390e-06,-0.0176875,-15.05
-4.389e-06,-0.0176789,-15.0219
-4.388e-06,-0.0177055,-15.0281
-4.387e-06,-0.0176586,-15.0594
-4.386e-06,-0.0176719,-15.0781
-4.385e-06,-0.0176797,-15.1406
-4.384e-06,-0.0176609,-14.9656
-4.383e-06,-0.0176703,-15.0719
-4.382e-06,-0.0176766,-15.0938
-4.381e-06,-0.0176563,-15.0469
-4.380e-06,-0.0176766,-14.975
-4.379e-06,-0.0176656,-15.05
-4.378e-06,-0.0176594,-15.0375
-4.377e-06,-0.0176773,-15.1219
-4.376e-06,-0.0176313,-15.0531
-4.375e-06,-0.017643,-15.0281
-4.374e-06,-0.0176781,-15.0406
-4.373e-06,-0.0176898,-15.0906
-4.372e-06,-0.0176523,-15.0375
-4.371e-06,-0.0176578,-15.0219
-4.370e-06,-0.0176391,-15.0219
-4.369e-06,-0.0176359,-15.1156
-4.368e-06,-0.0176469,-15.05
-4.367e-06,-0.0176086,-14.9875
-4.366e-06,-0.0176219,-15.0031
-4.365e-06,-0.0176219,-15.1594
-4.364e-06,-0.0176086,-14.9594
-4.363e-06,-0.0175914,-15.0844
-4.362e-06,-0.0176141,-15.0125
-4.361e-06,-0.0176141,-15.0063
-4.360e-06,-0.0175945,-15.0094
-4.359e-06,-0.0175695,-15.0125
-4.358e-06,-0.0175977,-15.0531
-4.357e-06,-0.0175688,-14.9938
-4.356e-06,-0.017582,-15.0531
-4.355e-06,-0.0175875,-15.1094
-4.354e-06,-0.0175852,-15.0875
-4.353e-06,-0.0175859,-15.1656
-4.352e-06,-0.0175648,-14.9531
-4.351e-06,-0.017582,-15.0781
-4.350e-06,-0.0175914,-15.1188
-4.349e-06,-0.0175406,-15.05
-4.348e-06,-0.017525,-14.9438
-4.347e-06,-0.0175281,-15.0531
-4.346e-06,-0.0175133,-15.0281
-4.345e-06,-0.0175383,-15.1063
-4.344e-06,-0.0175023,-15.0375
-4.343e-06,-0.0175031,-15.0094
-4.342e-06,-0.0175133,-15.0563
-4.341e-06,-0.0174914,-15.0688
-4.340e-06,-0.0174719,-15.0219
-4.339e-06,-0.0174594,-15.0344
-4.338e-06,-0.0174695,-15.0563
-4.337e-06,-0.0174352,-15.1031
-4.336e-06,-0.0174313,-15.0469
-4.335e-06,-0.017418,-14.9813
-4.334e-06,-0.0173937,-14.9938
-4.333e-06,-0.0174195,-15.1438
-4.332e-06,-0.0174086,-15.0438
-4.331e-06,-0.0174086,-15.0594
-4.330e-06,-0.017375,-14.9875
-4.329e-06,-0.0173758,-15.0063
-4.328e-06,-0.0173594,-15.05
-4.327e-06,-0.0173461,-15.0625
-4.326e-06,-0.0173383,-15
-4.325e-06,-0.0173102,-14.9656
