time	V(n003)	V(n009)	I(R4)
7.214600943912724e-07	0.000000e+00	0.000000e+00	2.471831e-05
7.231151290576454e-07	0.000000e+00	0.000000e+00	2.396069e-05
7.248996418757939e-07	0.000000e+00	0.000000e+00	2.271956e-05
7.268007996756406e-07	0.000000e+00	0.000000e+00	2.158102e-05
7.287539246756407e-07	0.000000e+00	0.000000e+00	2.084371e-05
7.307070496756407e-07	0.000000e+00	0.000000e+00	2.045119e-05
7.346132996756408e-07	0.000000e+00	0.000000e+00	1.996906e-05
7.385195496756409e-07	0.000000e+00	0.000000e+00	1.945955e-05
7.443789246756410e-07	0.000000e+00	0.000000e+00	1.890313e-05
7.499592818184983e-07	0.000000e+00	0.000000e+00	1.861675e-05
7.555396389613556e-07	0.000000e+00	0.000000e+00	1.837742e-05
7.611199961042129e-07	0.000000e+00	0.000000e+00	1.818515e-05
7.667003532470701e-07	0.000000e+00	0.000000e+00	1.803994e-05
7.722807103899274e-07	0.000000e+00	0.000000e+00	1.794179e-05
7.778610675327847e-07	0.000000e+00	0.000000e+00	1.789070e-05
7.834414246756420e-07	0.000000e+00	0.000000e+00	1.788666e-05
8.000000000000001e-07	0.000000e+00	0.000000e+00	1.785657e-05
8.000006155691689e-07	1.538923e-05	3.077846e-05	1.785657e-05
8.000018467075067e-07	4.616769e-05	9.233537e-05	1.785656e-05
8.000043089841822e-07	1.077246e-04	2.154492e-04	1.785655e-05
8.000100000000000e-07	2.500000e-04	5.000000e-04	1.785650e-05
8.000109849106702e-07	2.500000e-04	5.000000e-04	1.785648e-05
8.000129547320107e-07	2.500000e-04	5.000000e-04	1.785643e-05
8.000168943746915e-07	2.500000e-04	5.000000e-04	1.785633e-05
8.000247736600533e-07	2.500000e-04	5.000000e-04	1.785611e-05
8.000405322307769e-07	2.500000e-04	5.000000e-04	1.785584e-05
8.000720493722241e-07	2.500000e-04	5.000000e-04	1.785659e-05
8.001350836551183e-07	2.500000e-04	5.000000e-04	1.786773e-05
8.002611522209068e-07	2.500000e-04	5.000000e-04	1.794315e-05
8.004292289533224e-07	2.500000e-04	5.000000e-04	1.820087e-05
8.006182620511590e-07	2.500000e-04	5.000000e-04	1.881200e-05
8.007905918974597e-07	2.500000e-04	5.000000e-04	1.995354e-05
8.010244616532108e-07	2.500000e-04	5.000000e-04	2.282917e-05
8.012403435125640e-07	2.500000e-04	5.000000e-04	2.766747e-05
8.015685993350367e-07	2.500000e-04	5.000000e-04	3.994315e-05
8.019329522371599e-07	2.500000e-04	5.000000e-04	6.099033e-05
8.025115653144986e-07	2.500000e-04	5.000000e-04	1.070211e-04
8.030433485199546e-07	2.500000e-04	5.000000e-04	1.589214e-04
8.037933870173262e-07	2.500000e-04	5.000000e-04	2.396667e-04
8.045819418608169e-07	2.500000e-04	5.000000e-04	3.226019e-04
8.053635212090242e-07	2.500000e-04	5.000000e-04	3.941206e-04
8.061852845805108e-07	2.500000e-04	5.000000e-04	4.507009e-04
8.071829287081358e-07	2.500000e-04	5.000000e-04	4.921033e-04
8.084420239693693e-07	2.500000e-04	5.000000e-04	5.105289e-04
8.101310135592751e-07	2.500000e-04	5.000000e-04	5.026322e-04
8.116673282196871e-07	2.500000e-04	5.000000e-04	4.836121e-04
8.131002147668236e-07	2.500000e-04	5.000000e-04	4.692664e-04
8.145913904389646e-07	2.500000e-04	5.000000e-04	4.650334e-04
8.164599139025377e-07	2.500000e-04	5.000000e-04	4.708528e-04
8.184130389025378e-07	2.500000e-04	5.000000e-04	4.824466e-04
8.203661639025378e-07	2.500000e-04	5.000000e-04	4.946261e-04
8.223192889025379e-07	2.500000e-04	5.000000e-04	5.055888e-04
8.242724139025379e-07	2.500000e-04	5.000000e-04	5.166141e-04
8.262255389025380e-07	2.500000e-04	5.000000e-04	5.302035e-04
8.281786639025380e-07	2.500000e-04	5.000000e-04	5.580228e-04
8.297990666377089e-07	2.500000e-04	5.000000e-04	6.432971e-04
8.309209621858373e-07	2.500000e-04	5.000000e-04	7.705205e-04
8.313952616865522e-07	2.500000e-04	5.000000e-04	8.192233e-04
8.319709577239100e-07	2.500000e-04	5.000000e-04	8.433061e-04
8.322942419060746e-07	2.500000e-04	5.000000e-04	8.466145e-04
8.326114019468369e-07	2.500000e-04	5.000000e-04	8.460550e-04
8.329388868812747e-07	2.500000e-04	5.000000e-04	8.447773e-04
8.334465328114410e-07	2.500000e-04	5.000000e-04	8.429737e-04
8.343596068921363e-07	2.500000e-04	5.000000e-04	8.414859e-04
8.352903203454583e-07	2.500000e-04	5.000000e-04	8.429112e-04
8.371517472521022e-07	2.500000e-04	5.000000e-04	8.549402e-04
8.391048722521022e-07	2.500000e-04	5.000000e-04	8.695521e-04
8.409982790195784e-07	2.500000e-04	5.000000e-04	8.709838e-04
8.424483535376411e-07	2.500000e-04	5.000000e-04	8.686616e-04
8.439721920158111e-07	2.500000e-04	5.000000e-04	8.752450e-04
8.456590545377809e-07	2.500000e-04	5.000000e-04	8.868177e-04
8.476121795377810e-07	2.500000e-04	5.000000e-04	8.876847e-04
8.490111701098957e-07	2.500000e-04	5.000000e-04	8.746791e-04
8.502996372114844e-07	2.500000e-04	5.000000e-04	8.591854e-04
8.516635975109054e-07	2.500000e-04	5.000000e-04	8.485027e-04
8.528975650702837e-07	2.500000e-04	5.000000e-04	8.437610e-04
8.542101212466687e-07	2.500000e-04	5.000000e-04	8.406669e-04
8.558874613595423e-07	2.500000e-04	5.000000e-04	8.367635e-04
8.578405863595423e-07	2.500000e-04	5.000000e-04	8.331477e-04
8.597937113595424e-07	2.500000e-04	5.000000e-04	8.313204e-04
8.617468363595424e-07	2.500000e-04	5.000000e-04	8.303425e-04
8.635996223280717e-07	2.500000e-04	5.000000e-04	8.293747e-04
8.655527473280718e-07	2.500000e-04	5.000000e-04	8.285950e-04
8.675058723280718e-07	2.500000e-04	5.000000e-04	8.282344e-04
8.694589973280719e-07	2.500000e-04	5.000000e-04	8.279576e-04
8.714121223280719e-07	2.500000e-04	5.000000e-04	8.276524e-04
8.733652473280720e-07	2.500000e-04	5.000000e-04	8.274649e-04
8.753183723280720e-07	2.500000e-04	5.000000e-04	8.273750e-04
8.772714973280721e-07	2.500000e-04	5.000000e-04	8.272768e-04
8.792246223280721e-07	2.500000e-04	5.000000e-04	8.271850e-04
8.831308723280722e-07	2.500000e-04	5.000000e-04	8.271102e-04
8.870371223280723e-07	2.500000e-04	5.000000e-04	8.270493e-04
8.948496223280725e-07	2.500000e-04	5.000000e-04	8.270083e-04
8.968027473280725e-07	2.500000e-04	5.000000e-04	8.270041e-04
8.980568750000000e-07	2.500000e-04	5.000000e-04	8.271338e-04
8.980668749999999e-07	2.500000e-04	5.000000e-04	8.270873e-04
8.980868749999999e-07	2.500000e-04	5.000000e-04	8.269965e-04
8.981268749999997e-07	2.500000e-04	5.000000e-04	8.270039e-04
8.982068749999994e-07	2.500000e-04	5.000000e-04	8.270012e-04
8.983668749999987e-07	2.500000e-04	5.000000e-04	8.270013e-04
8.986868749999974e-07	2.500000e-04	5.000000e-04	8.270000e-04
8.993268749999947e-07	2.500000e-04	5.000000e-04	8.269950e-04
8.993568749999946e-07	2.500000e-04	5.000000e-04	8.269986e-04
8.993968749999944e-07	2.500000e-04	5.000000e-04	8.269983e-04
8.997999999998701e-07	2.500000e-04	5.000000e-04	8.269977e-04
9.000100000000000e-07	2.500000e-04	5.000000e-04	8.269974e-04
9.000110000000001e-07	2.250000e-04	5.000000e-04	8.269974e-04
9.000130000000000e-07	1.750000e-04	5.000000e-04	8.269974e-04
9.000200000000000e-07	2.363507e-15	5.000000e-04	8.269974e-04
9.000204000000000e-07	0.000000e+00	5.000000e-04	8.269974e-04
9.000211999999999e-07	0.000000e+00	5.000000e-04	8.269973e-04
9.000227999999999e-07	0.000000e+00	5.000000e-04	8.269973e-04
9.000323999999996e-07	0.000000e+00	5.000000e-04	8.269971e-04
9.000451999999993e-07	0.000000e+00	5.000000e-04	8.269969e-04
9.000707999999987e-07	0.000000e+00	5.000000e-04	8.269970e-04
9.001219999999974e-07	0.000000e+00	5.000000e-04	8.270015e-04
9.002243999999948e-07	0.000000e+00	5.000000e-04	8.270482e-04
9.004291999999896e-07	0.000000e+00	5.000000e-04	8.273495e-04
9.006447979953383e-07	0.000000e+00	5.000000e-04	8.281601e-04
9.008297854649716e-07	0.000000e+00	5.000000e-04	8.297630e-04
9.010254893460990e-07	0.000000e+00	5.000000e-04	8.333648e-04
9.012585538649020e-07	0.000000e+00	5.000000e-04	8.416704e-04
9.015139052595990e-07	0.000000e+00	5.000000e-04	8.585702e-04
9.018653210016387e-07	0.000000e+00	5.000000e-04	8.993506e-04
9.023399680174355e-07	0.000000e+00	5.000000e-04	9.856429e-04
9.028202712122473e-07	0.000000e+00	5.000000e-04	1.107555e-03
9.033295183650065e-07	0.000000e+00	5.000000e-04	1.266222e-03
9.038388478907957e-07	0.000000e+00	5.000000e-04	1.434054e-03
9.044296776447996e-07	0.000000e+00	5.000000e-04	1.606198e-03
9.050993186226760e-07	0.000000e+00	5.000000e-04	1.746160e-03
9.055810126616325e-07	0.000000e+00	5.000000e-04	1.799036e-03
9.059830862003140e-07	0.000000e+00	5.000000e-04	1.808482e-03
9.064144522275085e-07	0.000000e+00	5.000000e-04	1.795905e-03
9.068842070824408e-07	0.000000e+00	5.000000e-04	1.771622e-03
9.074369170343444e-07	0.000000e+00	5.000000e-04	1.742515e-03
9.077280468800104e-07	0.000000e+00	5.000000e-04	1.730805e-03
9.080641908619212e-07	0.000000e+00	5.000000e-04	1.722665e-03
9.085115785847953e-07	0.000000e+00	5.000000e-04	1.716881e-03
9.089276874941008e-07	0.000000e+00	5.000000e-04	1.713193e-03
9.094584841537886e-07	0.000000e+00	5.000000e-04	1.705215e-03
9.101643529336718e-07	0.000000e+00	5.000000e-04	1.685665e-03
9.105995085800784e-07	0.000000e+00	5.000000e-04	1.668016e-03
9.109746505113230e-07	0.000000e+00	5.000000e-04	1.650058e-03
9.114347701012472e-07	0.000000e+00	5.000000e-04	1.628787e-03
9.118989570059192e-07	0.000000e+00	5.000000e-04	1.611144e-03
9.123176989937845e-07	0.000000e+00	5.000000e-04	1.600464e-03
9.127317381040703e-07	0.000000e+00	5.000000e-04	1.595651e-03
9.132182742623972e-07	0.000000e+00	5.000000e-04	1.595834e-03
9.137285846122680e-07	0.000000e+00	5.000000e-04	1.600066e-03
9.143418326405634e-07	0.000000e+00	5.000000e-04	1.606467e-03
9.151951614204865e-07	0.000000e+00	5.000000e-04	1.613006e-03
9.158099211157203e-07	0.000000e+00	5.000000e-04	1.614940e-03
9.164500661588176e-07	0.000000e+00	5.000000e-04	1.615230e-03
9.171513095328165e-07	0.000000e+00	5.000000e-04	1.616200e-03
9.179594964718030e-07	0.000000e+00	5.000000e-04	1.619403e-03
9.187232200566438e-07	0.000000e+00	5.000000e-04	1.623571e-03
9.196068781847787e-07	0.000000e+00	5.000000e-04	1.627100e-03
9.206963599100367e-07	0.000000e+00	5.000000e-04	1.627805e-03
9.215673285982852e-07	0.000000e+00	5.000000e-04	1.626139e-03
9.226105685678300e-07	0.000000e+00	5.000000e-04	1.623989e-03
9.238557095368927e-07	0.000000e+00	5.000000e-04	1.623152e-03
9.251298937956353e-07	0.000000e+00	5.000000e-04	1.623187e-03
9.263373010883372e-07	0.000000e+00	5.000000e-04	1.622749e-03
9.276399147127729e-07	0.000000e+00	5.000000e-04	1.621978e-03
9.291177315347204e-07	0.000000e+00	5.000000e-04	1.621905e-03
9.307616160982156e-07	0.000000e+00	5.000000e-04	1.622493e-03
9.325078925179386e-07	0.000000e+00	5.000000e-04	1.622694e-03
9.344610175179387e-07	0.000000e+00	5.000000e-04	1.622467e-03
9.364141425179387e-07	0.000000e+00	5.000000e-04	1.622483e-03
9.383672675179388e-07	0.000000e+00	5.000000e-04	1.622563e-03
9.403203925179388e-07	0.000000e+00	5.000000e-04	1.622422e-03
9.422735175179389e-07	0.000000e+00	5.000000e-04	1.622367e-03
9.442266425179389e-07	0.000000e+00	5.000000e-04	1.622468e-03
9.461797675179390e-07	0.000000e+00	5.000000e-04	1.622460e-03
9.500860175179391e-07	0.000000e+00	5.000000e-04	1.622433e-03
9.520391425179391e-07	0.000000e+00	5.000000e-04	1.622455e-03
9.539922675179392e-07	0.000000e+00	5.000000e-04	1.622415e-03
9.559453925179392e-07	0.000000e+00	5.000000e-04	1.622415e-03
9.598516425179393e-07	0.000000e+00	5.000000e-04	1.622429e-03
9.637578925179394e-07	0.000000e+00	5.000000e-04	1.622431e-03
9.969610175179402e-07	0.000000e+00	5.000000e-04	1.622427e-03
9.980468750000001e-07	0.000000e+00	5.000000e-04	1.622427e-03
9.980768749999997e-07	0.000000e+00	5.000000e-04	1.622427e-03
9.999899999986103e-07	0.000000e+00	5.000000e-04	1.622426e-03
9.999999999944402e-07	0.000000e+00	5.000000e-04	1.622426e-03
9.999999999974402e-07	0.000000e+00	5.000000e-04	1.622426e-03
1.000000000000000e-06	0.000000e+00	5.000000e-04	1.622426e-03
1.000000000001000e-06	2.499806e-11	5.000000e-04	1.622426e-03
1.000000000002000e-06	4.999612e-11	5.000000e-04	1.622426e-03
1.000019999998000e-06	2.500000e-04	1.000036e-10	1.622426e-03
1.000039999994000e-06	2.500000e-04	0.000000e+00	1.622427e-03
1.000079999986000e-06	2.500000e-04	0.000000e+00	1.622423e-03
1.000159999970000e-06	2.500000e-04	0.000000e+00	1.622382e-03
1.000280225404339e-06	2.500000e-04	0.000000e+00	1.622190e-03
1.000417462275452e-06	2.500000e-04	0.000000e+00	1.621629e-03
1.000582108684566e-06	2.500000e-04	0.000000e+00	1.620224e-03
1.000707851081703e-06	2.500000e-04	0.000000e+00	1.618074e-03
1.000857551364242e-06	2.500000e-04	0.000000e+00	1.613186e-03
1.001018894702060e-06	2.500000e-04	0.000000e+00	1.604006e-03
1.001157753036457e-06	2.500000e-04	0.000000e+00	1.591006e-03
1.001305803134896e-06	2.500000e-04	0.000000e+00	1.569478e-03
1.001475520087400e-06	2.500000e-04	0.000000e+00	1.530764e-03
1.001764195838734e-06	2.500000e-04	0.000000e+00	1.427368e-03
1.002153780288756e-06	2.500000e-04	0.000000e+00	1.220280e-03
1.002600739049162e-06	2.500000e-04	0.000000e+00	9.049345e-04
1.003027155872286e-06	2.500000e-04	0.000000e+00	5.593407e-04
1.003347103158122e-06	2.500000e-04	0.000000e+00	2.994248e-04
1.003613086094815e-06	2.500000e-04	0.000000e+00	1.068650e-04
1.003921330051376e-06	2.500000e-04	0.000000e+00	-7.401329e-05
1.004242001843673e-06	2.500000e-04	0.000000e+00	-2.130852e-04
1.004600549953082e-06	2.500000e-04	0.000000e+00	-3.193668e-04
1.004960209856546e-06	2.500000e-04	0.000000e+00	-3.923753e-04
1.005366895855696e-06	2.500000e-04	0.000000e+00	-4.549180e-04
1.005812309832158e-06	2.500000e-04	0.000000e+00	-5.143001e-04
1.006253399249587e-06	2.500000e-04	0.000000e+00	-5.671139e-04
1.006689067892988e-06	2.500000e-04	0.000000e+00	-6.106041e-04
1.007245575931758e-06	2.500000e-04	0.000000e+00	-6.488183e-04
1.008044628429219e-06	2.500000e-04	0.000000e+00	-6.722688e-04
1.008988303937264e-06	2.500000e-04	0.000000e+00	-6.630380e-04
1.009876916904187e-06	2.500000e-04	0.000000e+00	-6.275843e-04
1.010860686524255e-06	2.500000e-04	0.000000e+00	-5.738907e-04
1.011778858774413e-06	2.500000e-04	0.000000e+00	-5.242952e-04
1.012839273440150e-06	2.500000e-04	0.000000e+00	-4.781468e-04
1.014008138996702e-06	2.500000e-04	0.000000e+00	-4.461654e-04
1.015573400571549e-06	2.500000e-04	0.000000e+00	-4.288853e-04
1.017526525571549e-06	2.500000e-04	0.000000e+00	-4.281866e-04
1.019479650571549e-06	2.500000e-04	0.000000e+00	-4.337707e-04
1.021361084161160e-06	2.500000e-04	0.000000e+00	-4.354026e-04
1.023314209161160e-06	2.500000e-04	0.000000e+00	-4.313336e-04
1.025267334161160e-06	2.500000e-04	0.000000e+00	-4.245999e-04
1.027220459161160e-06	2.500000e-04	0.000000e+00	-4.182355e-04
1.029173584161160e-06	2.500000e-04	0.000000e+00	-4.133401e-04
1.031126709161160e-06	2.500000e-04	0.000000e+00	-4.084367e-04
1.033079834161160e-06	2.500000e-04	0.000000e+00	-3.936358e-04
1.034733874955607e-06	2.500000e-04	0.000000e+00	-3.503606e-04
1.036096354834780e-06	2.500000e-04	0.000000e+00	-2.758473e-04
1.037233501921272e-06	2.500000e-04	0.000000e+00	-1.962309e-04
1.037900634039270e-06	2.500000e-04	0.000000e+00	-1.563330e-04
1.038754141911882e-06	2.500000e-04	0.000000e+00	-1.187702e-04
1.039580441217550e-06	2.500000e-04	0.000000e+00	-8.997620e-05
1.040436036225055e-06	2.500000e-04	0.000000e+00	-6.780330e-05
1.041502170032858e-06	2.500000e-04	0.000000e+00	-4.812260e-05
1.042655082404250e-06	2.500000e-04	0.000000e+00	-3.298888e-05
1.043816833348495e-06	2.500000e-04	0.000000e+00	-2.270004e-05
1.044728039320409e-06	2.500000e-04	0.000000e+00	-1.714490e-05
1.045872122356024e-06	2.500000e-04	0.000000e+00	-1.242362e-05
1.047358072464210e-06	2.500000e-04	0.000000e+00	-8.512047e-06
1.049084277218522e-06	2.500000e-04	0.000000e+00	-5.663097e-06
1.050653226357118e-06	2.500000e-04	0.000000e+00	-4.156261e-06
1.052287014696722e-06	2.500000e-04	0.000000e+00	-3.197013e-06
1.053983182408547e-06	2.500000e-04	0.000000e+00	-2.576574e-06
1.055936307408547e-06	2.500000e-04	0.000000e+00	-2.114462e-06
1.057889432408547e-06	2.500000e-04	0.000000e+00	-1.790479e-06
1.059842557408547e-06	2.500000e-04	0.000000e+00	-1.560264e-06
1.061795682408547e-06	2.500000e-04	0.000000e+00	-1.369979e-06
1.063748807408547e-06	2.500000e-04	0.000000e+00	-1.225094e-06
1.065701932408547e-06	2.500000e-04	0.000000e+00	-1.093206e-06
1.067655057408547e-06	2.500000e-04	0.000000e+00	-9.884238e-07
1.069608182408547e-06	2.500000e-04	0.000000e+00	-8.923084e-07
1.071561307408547e-06	2.500000e-04	0.000000e+00	-8.110690e-07
1.073514432408547e-06	2.500000e-04	0.000000e+00	-7.399590e-07
1.075467557408547e-06	2.500000e-04	0.000000e+00	-6.750888e-07
1.079373807408547e-06	2.500000e-04	0.000000e+00	-5.687360e-07
1.083280057408547e-06	2.500000e-04	0.000000e+00	-4.851566e-07
1.087186307408547e-06	2.500000e-04	0.000000e+00	-4.181553e-07
1.091092557408548e-06	2.500000e-04	0.000000e+00	-3.635350e-07
1.093045682408548e-06	2.500000e-04	0.000000e+00	-3.390030e-07
1.096951932408548e-06	2.500000e-04	0.000000e+00	-2.974602e-07
1.098056875000000e-06	2.500000e-04	0.000000e+00	-2.965072e-07
1.098086875000000e-06	2.500000e-04	0.000000e+00	-2.976800e-07
1.098126874999999e-06	2.500000e-04	0.000000e+00	-2.961897e-07
1.098206874999998e-06	2.500000e-04	0.000000e+00	-2.930350e-07
1.098366874999996e-06	2.500000e-04	0.000000e+00	-2.867183e-07
1.098686874999991e-06	2.500000e-04	0.000000e+00	-2.797731e-07
1.099326874999982e-06	2.500000e-04	0.000000e+00	-2.771529e-07
1.099356874999981e-06	2.500000e-04	0.000000e+00	-2.771693e-07
1.099396874999981e-06	2.500000e-04	0.000000e+00	-2.774028e-07
1.099690000000005e-06	2.500000e-04	0.000000e+00	-2.751923e-07
1.099796250000061e-06	2.500000e-04	0.000000e+00	-2.732477e-07
1.099799999999542e-06	2.500000e-04	0.000000e+00	-2.732049e-07
1.099999999977842e-06	2.500000e-04	0.000000e+00	-2.697278e-07
1.100010000000000e-06	2.500000e-04	0.000000e+00	-2.696053e-07
1.100020000000000e-06	0.000000e+00	0.000000e+00	-2.695838e-07
1.100040000000000e-06	0.000000e+00	0.000000e+00	-2.696489e-07
1.100079999999999e-06	0.000000e+00	0.000000e+00	-2.681627e-07
1.100159999999998e-06	0.000000e+00	0.000000e+00	-2.486351e-07
1.100319999999996e-06	0.000000e+00	0.000000e+00	-1.169386e-07
1.100526320493579e-06	0.000000e+00	0.000000e+00	3.507483e-07
1.100818296696093e-06	0.000000e+00	0.000000e+00	1.712480e-06
1.101039730331898e-06	0.000000e+00	0.000000e+00	3.538202e-06
1.101288916640392e-06	0.000000e+00	0.000000e+00	6.665929e-06
1.101550215051304e-06	0.000000e+00	0.000000e+00	1.093643e-05
1.101803026470024e-06	0.000000e+00	0.000000e+00	1.576938e-05
1.102100088783449e-06	0.000000e+00	0.000000e+00	2.193598e-05
1.102446177949128e-06	0.000000e+00	0.000000e+00	2.953826e-05
1.103112161682131e-06	0.000000e+00	0.000000e+00	4.485583e-05
1.103879048774054e-06	0.000000e+00	0.000000e+00	6.279748e-05
1.104419527977807e-06	0.000000e+00	0.000000e+00	7.503812e-05
1.105030070355881e-06	0.000000e+00	0.000000e+00	8.744821e-05
1.105780054068714e-06	0.000000e+00	0.000000e+00	9.931003e-05
1.106697630550464e-06	0.000000e+00	0.000000e+00	1.076177e-04
1.107510722724177e-06	0.000000e+00	0.000000e+00	1.082199e-04
1.108267295447629e-06	0.000000e+00	0.000000e+00	1.024257e-04
1.109087451417516e-06	0.000000e+00	0.000000e+00	9.087099e-05
1.109846468706739e-06	0.000000e+00	0.000000e+00	7.734844e-05
1.110642908198631e-06	0.000000e+00	0.000000e+00	6.233440e-05
1.111409038900746e-06	0.000000e+00	0.000000e+00	4.896681e-05
1.112233535439308e-06	0.000000e+00	0.000000e+00	3.705492e-05
1.113032067859388e-06	0.000000e+00	0.000000e+00	2.828059e-05
1.113560696874043e-06	0.000000e+00	0.000000e+00	2.423012e-05
1.114121063002462e-06	0.000000e+00	0.000000e+00	2.153981e-05
1.114782739180915e-06	0.000000e+00	0.000000e+00	1.985538e-05
1.115479125719513e-06	0.000000e+00	0.000000e+00	1.940146e-05
1.116303833307186e-06	0.000000e+00	0.000000e+00	2.001143e-05
1.117239535468746e-06	0.000000e+00	0.000000e+00	2.138709e-05
1.118291070719118e-06	0.000000e+00	0.000000e+00	2.301445e-05
1.119505603071518e-06	0.000000e+00	0.000000e+00	2.430465e-05
1.121061037362957e-06	0.000000e+00	0.000000e+00	2.479019e-05
1.122705113106381e-06	0.000000e+00	0.000000e+00	2.421677e-05
1.124516759791649e-06	0.000000e+00	0.000000e+00	2.298901e-05
1.126318289309579e-06	0.000000e+00	0.000000e+00	2.183222e-05
1.128271414309579e-06	0.000000e+00	0.000000e+00	2.098900e-05
1.130224539309579e-06	0.000000e+00	0.000000e+00	2.052899e-05
1.132177664309580e-06	0.000000e+00	0.000000e+00	2.026311e-05
1.134130789309580e-06	0.000000e+00	0.000000e+00	2.003125e-05
1.138037039309580e-06	0.000000e+00	0.000000e+00	1.952154e-05
1.143896414309580e-06	0.000000e+00	0.000000e+00	1.893873e-05
1.149197753595294e-06	0.000000e+00	0.000000e+00	1.865288e-05
1.154499092881009e-06	0.000000e+00	0.000000e+00	1.841286e-05
1.159800432166723e-06	0.000000e+00	0.000000e+00	1.821866e-05
1.165101771452437e-06	0.000000e+00	0.000000e+00	1.807029e-05
1.170403110738152e-06	0.000000e+00	0.000000e+00	1.796775e-05
1.175704450023866e-06	0.000000e+00	0.000000e+00	1.791104e-05
1.181005789309581e-06	0.000000e+00	0.000000e+00	1.790016e-05
1.196630789309581e-06	0.000000e+00	0.000000e+00	1.785480e-05
1.198046875000000e-06	0.000000e+00	0.000000e+00	1.785481e-05
1.198076875000000e-06	0.000000e+00	0.000000e+00	1.785489e-05
1.198116875000000e-06	0.000000e+00	0.000000e+00	1.785489e-05
1.198356875000000e-06	0.000000e+00	0.000000e+00	1.785502e-05
1.198676875000000e-06	0.000000e+00	0.000000e+00	1.785522e-05
1.199316875000000e-06	0.000000e+00	0.000000e+00	1.785568e-05
1.199346875000000e-06	0.000000e+00	0.000000e+00	1.785570e-05
1.199386875000000e-06	0.000000e+00	0.000000e+00	1.785573e-05
1.199680000000000e-06	0.000000e+00	0.000000e+00	1.785599e-05
1.199786250000000e-06	0.000000e+00	0.000000e+00	1.785609e-05
1.199790000000002e-06	0.000000e+00	0.000000e+00	1.785610e-05
1.199990000000066e-06	0.000000e+00	0.000000e+00	1.785630e-05
1.200000000000000e-06	0.000000e+00	0.000000e+00	1.785629e-05
1.200010000000000e-06	2.500000e-04	5.000000e-04	1.785618e-05
1.200030000000000e-06	2.500000e-04	5.000000e-04	1.785587e-05
1.200070000000000e-06	2.500000e-04	5.000000e-04	1.785695e-05
1.200150000000000e-06	2.500000e-04	5.000000e-04	1.787628e-05
1.200310000000000e-06	2.500000e-04	5.000000e-04	1.800007e-05
1.200479910080142e-06	2.500000e-04	5.000000e-04	1.831479e-05
1.200651861965975e-06	2.500000e-04	5.000000e-04	1.897218e-05
1.200833310615190e-06	2.500000e-04	5.000000e-04	2.036776e-05
1.201079747802075e-06	2.500000e-04	5.000000e-04	2.383912e-05
1.201301787627127e-06	2.500000e-04	5.000000e-04	2.949785e-05
1.201656494992148e-06	2.500000e-04	5.000000e-04	4.437465e-05
1.202053508008247e-06	2.500000e-04	5.000000e-04	6.924246e-05
1.202608674907432e-06	2.500000e-04	5.000000e-04	1.159799e-04
1.203198949566682e-06	2.500000e-04	5.000000e-04	1.754389e-04
1.204008304920906e-06	2.500000e-04	5.000000e-04	2.628183e-04
1.204786660530382e-06	2.500000e-04	5.000000e-04	3.426930e-04
1.205571227619125e-06	2.500000e-04	5.000000e-04	4.103952e-04
1.206421945701742e-06	2.500000e-04	5.000000e-04	4.631480e-04
1.207481019467599e-06	2.500000e-04	5.000000e-04	4.991824e-04
1.208873412227799e-06	2.500000e-04	5.000000e-04	5.112676e-04
1.210480159673162e-06	2.500000e-04	5.000000e-04	4.987758e-04
1.211959720797570e-06	2.500000e-04	5.000000e-04	4.799246e-04
1.213398287074987e-06	2.500000e-04	5.000000e-04	4.675636e-04
1.214930773843557e-06	2.500000e-04	5.000000e-04	4.654034e-04
1.216827776622503e-06	2.500000e-04	5.000000e-04	4.728538e-04
1.218780901622503e-06	2.500000e-04	5.000000e-04	4.848427e-04
1.220734026622503e-06	2.500000e-04	5.000000e-04	4.967826e-04
1.222687151622503e-06	2.500000e-04	5.000000e-04	5.075926e-04
1.224640276622503e-06	2.500000e-04	5.000000e-04	5.188991e-04
1.226593401622503e-06	2.500000e-04	5.000000e-04	5.333633e-04
1.228546526622504e-06	2.500000e-04	5.000000e-04	5.652250e-04
1.229852558242448e-06	2.500000e-04	5.000000e-04	6.446826e-04
1.230935338171993e-06	2.500000e-04	5.000000e-04	7.750320e-04
1.231389213893624e-06	2.500000e-04	5.000000e-04	8.213180e-04
1.231933679967074e-06	2.500000e-04	5.000000e-04	8.432401e-04
1.232257805052966e-06	2.500000e-04	5.000000e-04	8.464690e-04
1.232608341175894e-06	2.500000e-04	5.000000e-04	8.459016e-04
1.232925927637236e-06	2.500000e-04	5.000000e-04	8.446942e-04
1.233486683890282e-06	2.500000e-04	5.000000e-04	8.427816e-04
1.234487701378949e-06	2.500000e-04	5.000000e-04	8.415104e-04
1.235510064924379e-06	2.500000e-04	5.000000e-04	8.436847e-04
1.237463189924380e-06	2.500000e-04	5.000000e-04	8.576660e-04
1.239408680891577e-06	2.500000e-04	5.000000e-04	8.709037e-04
1.241361805891577e-06	2.500000e-04	5.000000e-04	8.696127e-04
1.242658565415703e-06	2.500000e-04	5.000000e-04	8.680027e-04
1.243822645473230e-06	2.500000e-04	5.000000e-04	8.739695e-04
1.245028795249740e-06	2.500000e-04	5.000000e-04	8.838156e-04
1.246501090603958e-06	2.500000e-04	5.000000e-04	8.900889e-04
1.248454215603958e-06	2.500000e-04	5.000000e-04	8.806724e-04
